,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2021-4-1-morning,2021-4-1-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-4-1-afternoon,2021-4-1-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.004571      1  NaN
3.0          0.010643      1  NaN
4.0          0.006225      1  NaN
5.0          0.001317      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.004571      1  NaN
3.0          0.010643      1  NaN
4.0          0.006225      1  NaN
5.0          0.001317      1  NaN",-0.30036143946928917,-0.30036143946928917
2021-4-2-morning,2021-4-2-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2021-4-2-afternoon,2021-4-2-afternoon,40.0,40.0,"                 Mean  Count  STD
smell value                      
2.0          0.000002      1  NaN
3.0          0.000000      2  0.0
4.0          0.013638      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000002      1  NaN
3.0          0.000000      2  0.0
4.0          0.013638      1  NaN
5.0          0.000000      1  NaN",0.29407703631863136,0.29407703631863136
2021-4-3-morning,2021-4-3-morning,81.81818181818183,81.81818181818183,"                 Mean  Count       STD
smell value                           
2.0          0.057233      1       NaN
3.0          0.101273      4  0.164388
4.0          0.039353     10  0.071100
4.5          0.027564      2  0.031896
5.0          0.019539      5  0.025035","                 Mean  Count       STD
smell value                           
2.0          0.057233      1       NaN
3.0          0.101273      4  0.164388
4.0          0.043677      9  0.074005
5.0          0.019539      5  0.025035
9.0          0.027564      2  0.031896
12.0         0.000431      1       NaN",-0.27984139982543066,-0.22536542022249162
2021-4-3-afternoon,2021-4-3-afternoon,35.0,35.0,"                 Mean  Count       STD
smell value                           
1.0          0.003268      3  0.005647
2.0          0.000000      1       NaN
3.0          0.000000      2  0.000000
4.0          0.005709      9  0.012018
5.0          0.000809      5  0.001791","                 Mean  Count       STD
smell value                           
1.0          0.003268      3  0.005647
2.0          0.000000      1       NaN
3.0          0.000000      2  0.000000
4.0          0.005709      9  0.012018
5.0          0.000809      5  0.001791",0.0033592225090004818,0.0033592225090004818
2021-4-4-morning,2021-4-4-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2021-4-4-afternoon,2021-4-4-afternoon,18.181818181818183,18.181818181818183,"                 Mean  Count       STD
smell value                           
1.0          0.000162      2  0.000229
3.0          0.000000      3  0.000000
4.0          0.001152      5  0.002577
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000162      2  0.000229
3.0          0.000000      3  0.000000
4.0          0.001152      5  0.002577
5.0          0.000000      1       NaN",0.15700945577334674,0.15700945577334674
2021-4-5-morning,2021-4-5-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.006243      2  0.003161
2.000000     0.139553      1       NaN
2.500000     0.008507      1       NaN
3.000000     0.030780     10  0.014433
3.500000     0.021360      2  0.008892
4.000000     0.068780     25  0.066562
4.333333     0.029976      2  0.005937
4.500000     0.096804      9  0.113150
4.666667     0.081503      1       NaN
4.750000     0.113138      1       NaN
5.000000     0.094612     26  0.143623","                 Mean  Count       STD
smell value                           
1.0          0.006243      2  0.003161
2.0          0.139553      1       NaN
3.0          0.030780     10  0.014433
4.0          0.067306     19  0.071909
5.0          0.094216     24  0.150208
7.0          0.021360      2  0.008892
8.0          0.083840      5  0.049614
9.0          0.137378      5  0.143763
10.0         0.069079      3  0.033239
12.0         0.021492      1       NaN
13.0         0.029976      2  0.005937
14.0         0.081503      1       NaN
18.0         0.046088      4  0.020270
19.0         0.113138      1       NaN",0.2161338404510212,0.021526613600110156
2021-4-5-afternoon,2021-4-5-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.000047      1       NaN
2.000000     0.009031      4  0.007993
2.666667     0.009746      1       NaN
3.000000     0.011034     16  0.008571
3.500000     0.013279      1       NaN
4.000000     0.006703     16  0.006457
4.500000     0.017083      3  0.006091
4.750000     0.017526      1       NaN
5.000000     0.021138     14  0.035542","                 Mean  Count       STD
smell value                           
1.0          0.000047      1       NaN
2.0          0.009031      4  0.007993
3.0          0.011666     15  0.008476
4.0          0.005974     15  0.005965
5.0          0.021138     14  0.035542
6.0          0.001547      1       NaN
7.0          0.013279      1       NaN
8.0          0.013685      2  0.005571
9.0          0.017083      3  0.006091
19.0         0.017526      1       NaN",0.20921469346951904,0.12025982641248596
2021-4-6-morning,2021-4-6-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.027363      1       NaN
2.000000     0.108375      2  0.141841
3.000000     0.080026     17  0.067618
3.500000     0.112948      4  0.024227
4.000000     0.116936      8  0.071823
4.333333     0.033841      1       NaN
5.000000     0.238180     10  0.248967","                 Mean  Count       STD
smell value                           
1.0          0.027363      1       NaN
2.0          0.108375      2  0.141841
3.0          0.084358     16  0.067354
4.0          0.116936      8  0.071823
5.0          0.238180     10  0.248967
6.0          0.010708      1       NaN
7.0          0.112948      4  0.024227
13.0         0.033841      1       NaN",0.38600841816252596,0.07923934907839861
2021-4-6-afternoon,2021-4-6-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.020312      3  0.024028
2.000000     0.004186      4  0.002914
3.000000     0.007607     10  0.006109
3.500000     0.004475      2  0.005822
3.666667     0.008720      1       NaN
4.000000     0.005943     11  0.004405
4.333333     0.003452      1       NaN
5.000000     0.003860      9  0.003485","                 Mean  Count       STD
smell value                           
1.0          0.020312      3  0.024028
2.0          0.003608      3  0.003275
3.0          0.007607     10  0.006109
4.0          0.006257     10  0.004513
5.0          0.003860      9  0.003485
6.0          0.005922      1       NaN
7.0          0.004475      2  0.005822
11.0         0.008720      1       NaN
13.0         0.003452      1       NaN
16.0         0.002810      1       NaN",-0.36910427102907506,-0.23063021480773777
2021-4-7-morning,2021-4-7-morning,57.14285714285714,57.14285714285714,"                 Mean  Count       STD
smell value                           
2.000000     0.008760      2  0.012388
3.000000     0.022164      9  0.035342
3.333333     0.005389      2  0.007622
3.500000     0.002478      1       NaN
3.666667     0.000000      1       NaN
4.000000     0.006808     25  0.028692
4.166667     0.000000      1       NaN
4.250000     0.000855      2  0.001209
4.400000     0.000000      1       NaN
4.444444     0.000000      1       NaN
4.500000     0.046478      8  0.075736
4.666667     0.006400      2  0.001378
5.000000     0.052595     22  0.082747","                 Mean  Count       STD
smell value                           
2.0          0.008760      2  0.012388
3.0          0.022875      7  0.039163
4.0          0.010373     15  0.037025
5.0          0.052193     16  0.084528
6.0          0.019676      2  0.027826
8.0          0.002881      4  0.004951
9.0          0.053118      7  0.079250
10.0         0.041597      8  0.075742
11.0         0.000000      1       NaN
12.0         0.000007      3  0.000012
14.0         0.005093      3  0.002465
16.0         0.001219      2  0.000316
17.0         0.001709      1       NaN
18.0         0.000000      1       NaN
20.0         0.000623      1       NaN
22.0         0.000000      1       NaN
25.0         0.000000      1       NaN
34.0         0.000000      1       NaN
40.0         0.000000      1       NaN",0.23845653956806057,-0.12847890421858385
2021-4-7-afternoon,2021-4-7-afternoon,75.0,75.0,"                 Mean  Count       STD
smell value                           
2.0          0.001156      2  0.001635
3.0          0.004057     10  0.004515
4.0          0.003263      7  0.004076
5.0          0.010183      9  0.024183","                 Mean  Count       STD
smell value                           
2.0          0.001156      2  0.001635
3.0          0.003640      9  0.004580
4.0          0.003263      7  0.004076
5.0          0.002139      8  0.001690
6.0          0.007806      1       NaN
10.0         0.074532      1       NaN",0.2012963664676404,0.7301627991574663
2021-4-8-morning,2021-4-8-morning,93.67088607594937,93.67088607594937,"                 Mean  Count       STD
smell value                           
1.000000     0.063499      2  0.038910
2.000000     0.031783      3  0.011319
3.000000     0.040915     14  0.040347
3.333333     0.045406      1       NaN
3.666667     0.035657      2  0.038498
4.000000     0.056563     30  0.071538
4.250000     0.034733      1       NaN
4.333333     0.025846      1       NaN
4.500000     0.000000      1       NaN
4.666667     0.011669      1       NaN
5.000000     0.083604     23  0.222497","                 Mean  Count       STD
smell value                           
1.0          0.063499      2  0.038910
2.0          0.031783      3  0.011319
3.0          0.037805     13  0.040210
4.0          0.059375     26  0.075263
5.0          0.088241     21  0.232762
6.0          0.081350      1       NaN
8.0          0.048349      3  0.044965
9.0          0.000000      1       NaN
10.0         0.038415      3  0.014685
11.0         0.035657      2  0.038498
13.0         0.025846      1       NaN
14.0         0.011669      1       NaN
16.0         0.008087      1       NaN
17.0         0.034733      1       NaN",0.09571793267648164,-0.05454530953038225
2021-4-8-afternoon,2021-4-8-afternoon,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
1.0          0.000982      3  0.001696
2.0          0.000000      3  0.000000
3.0          0.002540     10  0.003282
4.0          0.001912     12  0.001391
5.0          0.004584     14  0.008598","                 Mean  Count       STD
smell value                           
1.0          0.000982      3  0.001696
2.0          0.000000      3  0.000000
3.0          0.002540     10  0.003282
4.0          0.001922     11  0.001458
5.0          0.004584     14  0.008598
12.0         0.001797      1       NaN",0.22659982427983577,0.13627638835005998
