,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-4-1-morning,2022-4-1-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-4-1-afternoon,2022-4-1-afternoon,50.0,50.0,"                 Mean  Count  STD
smell value                      
2.0          0.000005      1  NaN
3.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000005      1  NaN
3.0          0.000000      1  NaN",-1.0,-1.0
2022-4-2-morning,2022-4-2-morning,50.0,50.0,"                 Mean  Count       STD
smell value                           
2.0          0.241962      2  0.342187","                 Mean  Count       STD
smell value                           
2.0          0.241962      2  0.342187",,
2022-4-2-afternoon,2022-4-2-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000743      1       NaN
2.0          0.000953      1       NaN
3.0          0.006546      5  0.004466
3.5          0.009468      1       NaN
4.0          0.030618      6  0.062590","                 Mean  Count       STD
smell value                           
1.0          0.000743      1       NaN
2.0          0.000953      1       NaN
3.0          0.008050      4  0.003394
4.0          0.035712      5  0.068573
6.0          0.000533      1       NaN
7.0          0.009468      1       NaN
8.0          0.005145      1       NaN",0.2708595643244079,0.013668967782505408
2022-4-3-morning,2022-4-3-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-4-3-afternoon,2022-4-3-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-4-4-morning,2022-4-4-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.003738      1       NaN
3.0          0.042581      2  0.024149
4.0          0.031544      8  0.016569
5.0          0.033843      2  0.023119","                 Mean  Count       STD
smell value                           
2.0          0.003738      1       NaN
3.0          0.042581      2  0.024149
4.0          0.031544      8  0.016569
5.0          0.033843      2  0.023119",0.21463007392838435,0.21463007392838435
2022-4-4-afternoon,2022-4-4-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.021884      2  0.030314
2.0          0.016249      1       NaN
3.0          0.006446      4  0.000412
4.0          0.008205      6  0.003207
5.0          0.009762      5  0.011357","                 Mean  Count       STD
smell value                           
1.0          0.021884      2  0.030314
2.0          0.016249      1       NaN
3.0          0.006446      4  0.000412
4.0          0.008205      6  0.003207
5.0          0.009762      5  0.011357",-0.30066026962447073,-0.30066026962447073
2022-4-5-morning,2022-4-5-morning,87.27272727272727,87.27272727272727,"                 Mean  Count       STD
smell value                           
1.000000     0.008745      2  0.012368
2.000000     0.053102      1       NaN
3.000000     0.037347     12  0.040866
3.333333     0.061328      1       NaN
4.000000     0.033235     15  0.044496
4.666667     0.077832      1       NaN
5.000000     0.036013     23  0.030005","                 Mean  Count       STD
smell value                           
1.0          0.008745      2  0.012368
2.0          0.053102      1       NaN
3.0          0.037347     12  0.040866
4.0          0.034605     13  0.046884
5.0          0.037256     22  0.030099
8.0          0.024329      2  0.034036
10.0         0.035004      2  0.037226
14.0         0.077832      1       NaN",0.061634205268096084,0.10944804914850025
2022-4-5-afternoon,2022-4-5-afternoon,85.18518518518519,85.18518518518519,"                 Mean  Count       STD
smell value                           
1.0          0.000176      3  0.000270
2.0          0.020806      1       NaN
3.0          0.016294      8  0.010345
4.0          0.005234      9  0.006169
5.0          0.011189      6  0.007800","                 Mean  Count       STD
smell value                           
1.0          0.000176      3  0.000270
3.0          0.016294      8  0.010345
4.0          0.006175      9  0.007815
5.0          0.011189      6  0.007800
8.0          0.012337      1       NaN",0.0725390208229111,0.15034125137979323
2022-4-6-morning,2022-4-6-morning,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
1.0          0.000281      1       NaN
3.0          0.026196      2  0.022946
4.0          0.000000      1       NaN
5.0          0.255634      2  0.355256","                 Mean  Count       STD
smell value                           
1.0          0.000281      1       NaN
3.0          0.026196      2  0.022946
4.0          0.000000      1       NaN
5.0          0.255634      2  0.355256",0.4810211996189255,0.4810211996189255
2022-4-6-afternoon,2022-4-6-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.014032      1       NaN
2.0          0.041765      1       NaN
3.0          0.006167      2  0.001833
4.0          0.030195      6  0.023651
5.0          0.006722      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.014032      1       NaN
2.0          0.041765      1       NaN
3.0          0.006167      2  0.001833
4.0          0.030195      6  0.023651
5.0          0.006722      1       NaN",0.035645648736501306,0.035645648736501306
2022-4-7-morning,2022-4-7-morning,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.015026      3  0.006667
4.0          0.523188      1       NaN
5.0          0.054817      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.015026      3  0.006667
4.0          0.523188      1       NaN
5.0          0.054817      1       NaN",0.3990651145219848,0.3990651145219848
2022-4-7-afternoon,2022-4-7-afternoon,90.0,90.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.001347      1       NaN
3.0          0.009834      5  0.009357
4.0          0.029815      2  0.022698
5.0          0.004565      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.001347      1       NaN
3.0          0.009834      5  0.009357
4.0          0.029815      2  0.022698
5.0          0.004565      1       NaN",0.39570686666501864,0.39570686666501864
2022-4-8-morning,2022-4-8-morning,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.901564      1  NaN
5.0          0.252589      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.901564      1  NaN
5.0          0.252589      1  NaN",0.271554807873808,0.271554807873808
2022-4-8-afternoon,2022-4-8-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count      STD
smell value                          
3.0          0.002164      2  0.00306
4.0          0.000000      3  0.00000
5.0          0.031096      1      NaN","                 Mean  Count      STD
smell value                          
3.0          0.002164      2  0.00306
4.0          0.000000      3  0.00000
5.0          0.031096      1      NaN",0.6965499628721202,0.6965499628721202
2022-4-9-morning,2022-4-9-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN",,
2022-4-9-afternoon,2022-4-9-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-4-10-morning,2022-4-10-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0",,
2022-4-10-afternoon,2022-4-10-afternoon,50.0,50.0,"                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
5.0          0.035969      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
5.0          0.035969      1  NaN",1.0,1.0
2022-4-11-morning,2022-4-11-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.000000     0.028055      8  0.027332
3.333333     0.077112      1       NaN
4.000000     0.021014     15  0.019857
4.500000     0.047489      1       NaN
5.000000     0.012038      8  0.010651","                 Mean  Count       STD
smell value                           
3.0          0.028055      8  0.027332
4.0          0.021946     14  0.020263
5.0          0.010642      7  0.010684
8.0          0.007969      1       NaN
9.0          0.047489      1       NaN
10.0         0.049462      2  0.039103",-0.29134800918996523,0.18336177837597634
2022-4-11-afternoon,2022-4-11-afternoon,95.23809523809523,95.23809523809523,"                 Mean  Count       STD
smell value                           
1.000000     0.001896      1       NaN
2.000000     0.000812      1       NaN
3.000000     0.012957      8  0.017263
4.000000     0.033295      5  0.063074
4.333333     0.000576      1       NaN
5.000000     0.002525      5  0.001624","                 Mean  Count       STD
smell value                           
2.0          0.001354      2  0.000766
3.0          0.012957      8  0.017263
4.0          0.033295      5  0.063074
5.0          0.002525      5  0.001624
13.0         0.000576      1       NaN",0.008964628988765695,-0.08097703927400067
2022-4-12-morning,2022-4-12-morning,75.0,75.0,"                 Mean  Count       STD
smell value                           
3.0          0.023702      3  0.021018
4.0          0.020264      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.023702      3  0.021018
4.0          0.020264      1       NaN",-0.09966565423134845,-0.09966565423134845
2022-4-12-afternoon,2022-4-12-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.024913      9  0.053359
4.0          0.009804      6  0.009249
5.0          0.003756      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.024913      9  0.053359
4.0          0.009804      6  0.009249
5.0          0.003756      1       NaN",-0.20206257105695746,-0.20206257105695746
2022-4-13-morning,2022-4-13-morning,94.11764705882352,94.11764705882352,"                 Mean  Count       STD
smell value                           
1.000000     0.083100      1       NaN
2.000000     0.000000      1       NaN
3.000000     0.142144      8  0.304679
3.500000     0.040121      1       NaN
3.666667     0.066862      1       NaN
4.000000     0.072037     17  0.073873
4.333333     0.048579      1       NaN
4.500000     0.084638      3  0.064452
5.000000     0.103091     18  0.072814","                 Mean  Count       STD
smell value                           
1.0          0.083100      1       NaN
2.0          0.000000      1       NaN
3.0          0.142144      8  0.304679
4.0          0.051934     13  0.043426
5.0          0.105056     17  0.074562
7.0          0.040121      1       NaN
8.0          0.137371      4  0.118823
9.0          0.084638      3  0.064452
10.0         0.069691      1       NaN
11.0         0.066862      1       NaN
13.0         0.048579      1       NaN",0.0026938465529911045,-0.014653952634142008
2022-4-13-afternoon,2022-4-13-afternoon,63.63636363636363,63.63636363636363,"                 Mean  Count       STD
smell value                           
1.0          0.000082      1       NaN
2.0          0.000010      2  0.000015
3.0          0.005764      2  0.001313
4.0          0.008276      2  0.011704
5.0          0.001741      4  0.003249","                 Mean  Count       STD
smell value                           
1.0          0.000082      1       NaN
2.0          0.000010      2  0.000015
3.0          0.005764      2  0.001313
4.0          0.008276      2  0.011704
5.0          0.001741      4  0.003249",0.14771475436401454,0.14771475436401454
2022-4-14-morning,2022-4-14-morning,50.0,50.0,"                 Mean  Count       STD
smell value                           
4.0          0.002471      2  0.003494","                 Mean  Count       STD
smell value                           
4.0          0.002471      2  0.003494",,
2022-4-14-afternoon,2022-4-14-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count      STD
smell value                          
3.0          0.000000      1      NaN
4.0          0.000021      2  0.00003","                 Mean  Count      STD
smell value                          
3.0          0.000000      1      NaN
4.0          0.000021      2  0.00003",0.5,0.5
2022-4-15-morning,2022-4-15-morning,60.0,60.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.000000      1       NaN
3.0          0.006185      3  0.006508
3.5          0.016342      1       NaN
4.0          0.010814      6  0.020899
5.0          0.028850      8  0.039088","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.000000      1       NaN
3.0          0.006185      3  0.006508
4.0          0.010814      6  0.020899
5.0          0.028850      8  0.039088
7.0          0.016342      1       NaN",0.34935574659406093,0.30053735163826023
