,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2019-12-1-morning,2019-12-1-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.006044      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.006044      1  NaN",,
2019-12-1-afternoon,2019-12-1-afternoon,71.42857142857143,71.42857142857143,"                 Mean  Count       STD
smell value                           
1.0          0.011438      1       NaN
3.0          0.000000      2  0.000000
4.0          0.012989      3  0.002736
5.0          0.021267      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.011438      1       NaN
3.0          0.000000      2  0.000000
4.0          0.012989      3  0.002736
5.0          0.021267      1       NaN",0.4652771877965358,0.4652771877965358
2019-12-2-morning,2019-12-2-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2019-12-2-afternoon,2019-12-2-afternoon,50.0,50.0,"                Mean  Count  STD
smell value                     
1.0          0.00335      1  NaN
4.0          0.00000      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00335      1  NaN
4.0          0.00000      1  NaN",-1.0,-1.0
2019-12-3-morning,2019-12-3-morning,40.0,40.0,"                Mean  Count       STD
smell value                          
1.0          0.01448      3  0.013631
3.0          0.00000      2  0.000000","                Mean  Count       STD
smell value                          
1.0          0.01448      3  0.013631
3.0          0.00000      2  0.000000",-0.6353801248400129,-0.6353801248400129
2019-12-3-afternoon,2019-12-3-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
1.0          0.000000      2  0.000000
4.0          0.030053      4  0.035407","                 Mean  Count       STD
smell value                           
1.0          0.000000      2  0.000000
4.0          0.030053      4  0.035407",0.4924818737879133,0.4924818737879133
2019-12-4-morning,2019-12-4-morning,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.009267      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.009267      1  NaN
5.0          0.000000      1  NaN",0.2773500981126146,0.2773500981126146
2019-12-4-afternoon,2019-12-4-afternoon,28.57142857142857,28.57142857142857,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.000000      1       NaN
4.0          0.000001      4  0.000003
5.0          0.000002      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.000000      1       NaN
4.0          0.000001      4  0.000003
5.0          0.000002      1       NaN",0.3171239791973173,0.3171239791973173
2019-12-5-morning,2019-12-5-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2019-12-5-afternoon,2019-12-5-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.000000      1  NaN
3.0          0.100475      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.000000      1  NaN
3.0          0.100475      1  NaN",0.8660254037844387,0.8660254037844387
2019-12-6-morning,2019-12-6-morning,84.21052631578947,84.21052631578947,"                 Mean  Count       STD
smell value                           
1.0          0.007238      1       NaN
2.0          0.012917      3  0.011447
2.5          0.000472      1       NaN
3.0          0.018149     13  0.022376
3.5          0.000000      1       NaN
4.0          0.026882      9  0.018953
5.0          0.033399     10  0.028930","                 Mean  Count       STD
smell value                           
1.0          0.007238      1       NaN
2.0          0.012917      3  0.011447
3.0          0.018149     13  0.022376
4.0          0.026882      9  0.018953
5.0          0.030406     11  0.029186
7.0          0.000000      1       NaN",0.34759713413534155,0.1769400003977335
2019-12-6-afternoon,2019-12-6-afternoon,37.5,37.5,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.001226      3  0.002124
4.0          0.000000      2  0.000000
5.0          0.003531      2  0.003917","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.001226      3  0.002124
4.0          0.000000      2  0.000000
5.0          0.003531      2  0.003917",0.42082664868081243,0.42082664868081243
2019-12-7-morning,2019-12-7-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.024696      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.024696      1  NaN",,
