,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-2-1-morning,2022-2-1-morning,88.88888888888889,88.88888888888889,"                 Mean  Count       STD
smell value                           
3.000000     0.026856      5  0.059830
3.500000     0.064734      2  0.047737
4.000000     0.024831     11  0.043491
4.500000     0.035949      1       NaN
4.666667     0.006484      2  0.009139
5.000000     0.039721     15  0.042134","                 Mean  Count       STD
smell value                           
3.0          0.026856      5  0.059830
4.0          0.024831     11  0.043491
5.0          0.042525     14  0.042247
7.0          0.064734      2  0.047737
9.0          0.035949      1       NaN
10.0         0.000463      1       NaN
14.0         0.006484      2  0.009139",0.061837063979922675,-0.08797191894070802
2022-2-1-afternoon,2022-2-1-afternoon,65.38461538461539,65.38461538461539,"                 Mean  Count       STD
smell value                           
3.0          0.031098      4  0.025437
4.0          0.013614     13  0.023939
5.0          0.043905      9  0.068397","                 Mean  Count       STD
smell value                           
3.0          0.031098      4  0.025437
4.0          0.014748     12  0.024636
5.0          0.045714      8  0.072889
8.0          0.000000      1       NaN
10.0         0.029434      1       NaN",0.1742388445630182,0.025214831365279494
2022-2-2-morning,2022-2-2-morning,75.0,75.0,"                 Mean  Count       STD
smell value                           
3.000000     0.052859      2  0.074754
4.000000     0.076466     11  0.058210
4.500000     0.068638      2  0.019556
4.666667     0.046603      1       NaN
5.000000     0.015385      8  0.023603","                 Mean  Count       STD
smell value                           
3.0          0.052859      2  0.074754
4.0          0.076466     11  0.058210
5.0          0.015385      8  0.023603
9.0          0.068638      2  0.019556
14.0         0.046603      1       NaN",-0.39168399862961906,-0.06612483784722965
2022-2-2-afternoon,2022-2-2-afternoon,87.5,87.5,"                 Mean  Count       STD
smell value                           
2.000000     0.171456      1       NaN
3.000000     0.056988      3  0.051355
3.500000     0.042683      1       NaN
4.000000     0.029226     10  0.041687
4.333333     0.046408      1       NaN
5.000000     0.036376      8  0.031375","                 Mean  Count       STD
smell value                           
2.0          0.171456      1       NaN
3.0          0.056988      3  0.051355
4.0          0.030333      9  0.044059
5.0          0.036376      8  0.031375
7.0          0.042683      1       NaN
8.0          0.019269      1       NaN
13.0         0.046408      1       NaN",-0.4141168924611504,-0.18051567063149013
2022-2-3-morning,2022-2-3-morning,75.0,75.0,"                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.021081      2  0.021016
5.0          0.006430      1       NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.006221      1  NaN
5.0          0.006430      1  NaN
8.0          0.035942      1  NaN",0.16263708750094372,0.9713425992986033
2022-2-3-afternoon,2022-2-3-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.017486      2  0.024577
5.0          0.001917      2  0.002463","                 Mean  Count       STD
smell value                           
3.0          0.017486      2  0.024577
5.0          0.001917      2  0.002463",-0.5332142649460088,-0.5332142649460088
2022-2-4-morning,2022-2-4-morning,50.0,50.0,"                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
4.0          0.000059      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000000      1  NaN
4.0          0.000059      1  NaN",1.0,1.0
2022-2-4-afternoon,2022-2-4-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.020906      1  NaN
5.0          0.001233      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.020906      1  NaN
5.0          0.001233      1  NaN",-1.0000000000000002,-1.0000000000000002
2022-2-5-morning,2022-2-5-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-2-5-afternoon,2022-2-5-afternoon,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000343      1  NaN
4.0          0.000000      2  0.0
5.0          0.001799      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000343      1  NaN
4.0          0.000000      2  0.0
5.0          0.001799      1  NaN",0.4128369944754691,0.4128369944754691
2022-2-6-morning,2022-2-6-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.063041      2  0.015337
4.0          0.081919      6  0.077801
5.0          0.039058      3  0.018836","                 Mean  Count       STD
smell value                           
3.0          0.063041      2  0.015337
4.0          0.103207      4  0.090457
5.0          0.039058      3  0.018836
8.0          0.051158      1       NaN
12.0         0.027530      1       NaN",-0.1828509609829105,-0.2901203288922233
2022-2-6-afternoon,2022-2-6-afternoon,96.15384615384616,96.15384615384616,"                 Mean  Count       STD
smell value                           
3.0          0.023405      3  0.014513
3.5          0.011803      1       NaN
4.0          0.020847     11  0.010164
5.0          0.025153     11  0.019496","                 Mean  Count       STD
smell value                           
3.0          0.023405      3  0.014513
4.0          0.021044      9  0.011346
5.0          0.025153     11  0.019496
7.0          0.011803      1       NaN
8.0          0.019959      2  0.001133",0.12024706514734675,-0.05932224264024811
