,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-3-1-morning,2022-3-1-morning,81.25,81.25,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.078492      2  0.021580
4.0          0.003024      7  0.002631
5.0          0.004354      6  0.003822","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.078492      2  0.021580
4.0          0.003024      7  0.002631
5.0          0.004354      6  0.003822",-0.4458457084133285,-0.4458457084133285
2022-3-1-afternoon,2022-3-1-afternoon,63.63636363636363,63.63636363636363,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.013559      2  0.014854
4.0          0.001399      1       NaN
5.0          0.000320      7  0.000593","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.013559      2  0.014854
4.0          0.001399      1       NaN
5.0          0.000320      7  0.000593",-0.3221740953249095,-0.3221740953249095
2022-3-2-morning,2022-3-2-morning,87.5,87.5,"                 Mean  Count       STD
smell value                           
1.0          0.029091      2  0.032796
3.0          0.006033      1       NaN
3.5          0.000000      1       NaN
4.0          0.021756      2  0.022593
5.0          0.006451      2  0.004381","                 Mean  Count       STD
smell value                           
1.0          0.029091      2  0.032796
3.0          0.006033      1       NaN
4.0          0.021756      2  0.022593
5.0          0.006451      2  0.004381
7.0          0.000000      1       NaN",-0.40189869321818833,-0.5018694458157426
2022-3-2-afternoon,2022-3-2-afternoon,80.0,80.0,"                 Mean  Count  STD
smell value                      
1.0          0.003073      1  NaN
2.0          0.001808      1  NaN
3.0          0.001118      1  NaN
4.0          0.004383      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.003073      1  NaN
2.0          0.001808      1  NaN
3.0          0.001118      1  NaN
4.0          0.004383      1  NaN
5.0          0.000000      1  NaN",-0.3311875860439793,-0.3311875860439793
2022-3-3-morning,2022-3-3-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.018435      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.018435      1  NaN",,
2022-3-3-afternoon,2022-3-3-afternoon,50.0,50.0,"                 Mean  Count       STD
smell value                           
2.0          0.015455      2  0.021856
3.0          0.000005      1       NaN
4.0          0.000089      2  0.000126
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.015455      2  0.021856
3.0          0.000005      1       NaN
4.0          0.000089      2  0.000126
5.0          0.000000      1       NaN",-0.5384565919643283,-0.5384565919643283
2022-3-4-morning,2022-3-4-morning,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
2.0          0.008168      1  NaN
3.0          0.004783      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.008168      1  NaN
3.0          0.004783      1  NaN
4.0          0.000000      1  NaN",-0.9951568992016971,-0.9951568992016971
2022-3-4-afternoon,2022-3-4-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.003106      1  NaN
3.0          0.005520      1  NaN
5.0          0.008232      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.003106      1  NaN
3.0          0.005520      1  NaN
5.0          0.008232      1  NaN",0.9877847234459134,0.9877847234459134
2022-3-5-morning,2022-3-5-morning,90.9090909090909,90.9090909090909,"                 Mean  Count       STD
smell value                           
3.0          0.063574      3  0.081494
4.0          0.074544      3  0.087788
5.0          0.059903      5  0.082492","                 Mean  Count       STD
smell value                           
3.0          0.063574      3  0.081494
4.0          0.074544      3  0.087788
5.0          0.059903      5  0.082492",-0.03202489917414973,-0.03202489917414973
2022-3-5-afternoon,2022-3-5-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.004264      1       NaN
2.0          0.016776      2  0.003475
3.0          0.011593     14  0.008730
3.5          0.013871      2  0.005431
4.0          0.012675     23  0.008205
4.5          0.038750      1       NaN
5.0          0.016932     13  0.024792","                 Mean  Count       STD
smell value                           
1.0          0.004264      1       NaN
2.0          0.016776      2  0.003475
3.0          0.011034     12  0.009149
4.0          0.011969     21  0.008200
5.0          0.017591     12  0.025776
6.0          0.014950      2  0.006611
7.0          0.013871      2  0.005431
8.0          0.020086      2  0.003994
9.0          0.038750      1       NaN
10.0         0.009023      1       NaN",0.14791324005137635,0.19095409186550602
