,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-12-1-afternoon,2022-12-1-afternoon,20.0,20.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000000      2  0.000000
5.0          0.000979      2  0.001385","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
4.0          0.000000      2  0.000000
5.0          0.000979      2  0.001385",0.408248290463863,0.408248290463863
2022-12-2-morning,2022-12-2-morning,94.11764705882352,94.11764705882352,"                 Mean  Count       STD
smell value                           
2.0          0.040807      1       NaN
3.0          0.039104      2  0.028068
3.5          0.030540      1       NaN
4.0          0.029934      6  0.021353
4.5          0.016455      1       NaN
5.0          0.034104     23  0.044414","                 Mean  Count       STD
smell value                           
2.0          0.040807      1       NaN
3.0          0.039104      2  0.028068
4.0          0.033685      5  0.021551
5.0          0.036514     20  0.047026
7.0          0.030540      1       NaN
8.0          0.011179      1       NaN
9.0          0.016455      1       NaN
10.0         0.018039      3  0.015653",-0.014806609286591844,-0.1735713292680503
2022-12-2-afternoon,2022-12-2-afternoon,92.3076923076923,92.3076923076923,"                 Mean  Count       STD
smell value                           
1.0          0.010390      1       NaN
2.0          0.001816      1       NaN
3.0          0.020607      4  0.012738
4.0          0.029976     10  0.016275
5.0          0.022041     10  0.016628","                 Mean  Count       STD
smell value                           
1.0          0.010390      1       NaN
2.0          0.001816      1       NaN
3.0          0.020607      4  0.012738
4.0          0.029976     10  0.016275
5.0          0.022041     10  0.016628",0.19035327329023727,0.19035327329023727
2022-12-3-morning,2022-12-3-morning,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
4.0          0.008334      1       NaN
5.0          0.002451      2  0.003467","                 Mean  Count       STD
smell value                           
4.0          0.008334      1       NaN
5.0          0.002451      2  0.003467",-0.8108293072337428,-0.8108293072337428
2022-12-3-afternoon,2022-12-3-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000571      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.000571      1  NaN
5.0          0.000000      1  NaN",0.0,0.0
2022-12-4-morning,2022-12-4-morning,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000000      1  NaN
5.0          0.000035      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000000      1  NaN
5.0          0.000035      1  NaN",0.6933752452815364,0.6933752452815364
2022-12-4-afternoon,2022-12-4-afternoon,25.0,25.0,"                 Mean  Count  STD
smell value                      
1.0          0.038742      1  NaN
2.0          0.006394      1  NaN
3.0          0.000000      3  0.0
4.0          0.000000      1  NaN
4.5          0.000000      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.038742      1  NaN
2.0          0.006394      1  NaN
3.0          0.000000      3  0.0
4.0          0.000000      1  NaN
5.0          0.000000      1  NaN
9.0          0.000000      1  NaN",-0.7439635812490143,-0.5093830222599383
2022-12-5-morning,2022-12-5-morning,80.95238095238095,80.95238095238095,"                 Mean  Count       STD
smell value                           
1.000000     0.257273      2  0.363839
2.000000     0.175670      1       NaN
3.000000     0.027142      7  0.026614
4.000000     0.044207     15  0.055898
4.500000     0.040576      1       NaN
4.666667     0.199790      1       NaN
5.000000     0.085108     15  0.128869","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.345108      2  0.239621
3.0          0.027142      7  0.026614
4.0          0.046940     13  0.059182
5.0          0.084222     14  0.133686
8.0          0.026443      2  0.031404
9.0          0.040576      1       NaN
10.0         0.097509      1       NaN
14.0         0.199790      1       NaN",-0.15096553849613575,0.04628183886332885
2022-12-5-afternoon,2022-12-5-afternoon,93.33333333333333,93.33333333333333,"                 Mean  Count       STD
smell value                           
2.000000     0.019975      3  0.022003
3.000000     0.027431     10  0.019342
3.666667     0.023817      1       NaN
4.000000     0.031949     13  0.022887
4.500000     0.033785      2  0.002301
4.666667     0.032761      2  0.013528
5.000000     0.038624     14  0.035647","                 Mean  Count       STD
smell value                           
2.0          0.019975      3  0.022003
3.0          0.027431     10  0.019342
4.0          0.030385     12  0.023168
5.0          0.036489     12  0.036575
9.0          0.033785      2  0.002301
10.0         0.078086      1       NaN
11.0         0.023817      1       NaN
12.0         0.050717      1       NaN
14.0         0.032761      2  0.013528
15.0         0.024782      1       NaN",0.20845916998714198,0.1308855825882917
2022-12-6-morning,2022-12-6-morning,90.9090909090909,90.9090909090909,"                 Mean  Count       STD
smell value                           
2.0          0.000046      1       NaN
3.0          0.016693      2  0.023011
4.0          0.000384      2  0.000478
5.0          0.014874      6  0.012456","                 Mean  Count       STD
smell value                           
2.0          0.000046      1       NaN
3.0          0.016693      2  0.023011
4.0          0.000384      2  0.000478
5.0          0.015046      4  0.011291
10.0         0.014531      2  0.019823",0.2299228882267023,0.18828314598544463
2022-12-6-afternoon,2022-12-6-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.042196      4  0.009384
4.0          0.136263      2  0.073901
5.0          0.045978      3  0.014048","                 Mean  Count       STD
smell value                           
3.0          0.042196      4  0.009384
4.0          0.136263      2  0.073901
5.0          0.044228      2  0.019398
10.0         0.049478      1       NaN",0.0915701463887102,-0.04625727827134918
2022-12-7-morning,2022-12-7-morning,81.81818181818183,81.81818181818183,"                 Mean  Count       STD
smell value                           
3.0          0.013176      2  0.005460
4.0          0.009031      7  0.007574
5.0          0.023544      2  0.033296","                 Mean  Count       STD
smell value                           
3.0          0.013176      2  0.005460
4.0          0.006632      6  0.004524
5.0          0.023544      2  0.033296
8.0          0.023429      1       NaN",0.24358301497210208,0.3532936086140415
