,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2019-2-1-afternoon,2019-2-1-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.060718      2  0.034225
3.0          0.156196      1       NaN
4.0          0.014428      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.060718      2  0.034225
3.0          0.156196      1       NaN
4.0          0.014428      1       NaN",-0.03326522548657468,-0.03326522548657468
2019-2-2-morning,2019-2-2-morning,94.44444444444444,94.44444444444444,"                 Mean  Count       STD
smell value                           
1.000000     0.013113      1       NaN
3.000000     0.054934      7  0.036417
3.500000     0.061062      2  0.026422
4.000000     0.087070     15  0.089353
4.333333     0.059178      1       NaN
4.500000     0.129164      4  0.086178
5.000000     0.090235     24  0.073719","                 Mean  Count       STD
smell value                           
1.0          0.013113      1       NaN
3.0          0.054934      7  0.036417
4.0          0.095123     13  0.093600
5.0          0.093842     21  0.076927
7.0          0.061062      2  0.026422
8.0          0.022066      1       NaN
9.0          0.129164      4  0.086178
10.0         0.067983      2  0.066324
12.0         0.047396      1       NaN
13.0         0.059178      1       NaN
20.0         0.058997      1       NaN",0.2015197304155668,-0.0014553396764675037
2019-2-2-afternoon,2019-2-2-afternoon,76.92307692307693,76.92307692307693,"                 Mean  Count       STD
smell value                           
1.0          0.000888      2  0.001255
2.0          0.010791      2  0.015153
3.0          0.002071      7  0.005094
4.0          0.019289     11  0.049548
4.5          0.000071      1       NaN
5.0          0.020907     16  0.044303","                 Mean  Count       STD
smell value                           
1.0          0.000888      2  0.001255
2.0          0.010791      2  0.015153
3.0          0.002415      6  0.005490
4.0          0.021217     10  0.051791
5.0          0.023841     14  0.046803
6.0          0.000007      1       NaN
8.0          0.000010      1       NaN
9.0          0.000071      1       NaN
10.0         0.000370      2  0.000108",0.16661313690465532,-0.013319037478043645
2019-2-3-morning,2019-2-3-morning,93.54838709677419,93.54838709677419,"                 Mean  Count       STD
smell value                           
3.000000     0.018480      8  0.034219
3.666667     0.009099      1       NaN
3.750000     0.015597      1       NaN
4.000000     0.018733     18  0.015872
4.333333     0.006477      1       NaN
4.500000     0.012485      3  0.000361
4.666667     0.016037      3  0.010267
4.750000     0.007805      3  0.008110
5.000000     0.037105     24  0.060606","                 Mean  Count       STD
smell value                           
3.0          0.018480      8  0.034219
4.0          0.018826     16  0.016585
5.0          0.041705     14  0.058109
9.0          0.012485      3  0.000361
10.0         0.007365      4  0.005149
12.0         0.026811      1       NaN
13.0         0.006477      1       NaN
14.0         0.016037      3  0.010267
15.0         0.013833      4  0.004061
16.0         0.009164      1       NaN
19.0         0.007805      3  0.008110
20.0         0.079154      3  0.121686
22.0         0.009099      1       NaN",0.16263364883145007,0.017687780895623024
2019-2-3-afternoon,2019-2-3-afternoon,87.5,87.5,"                 Mean  Count       STD
smell value                           
1.000000     0.000255      3  0.000424
2.000000     0.044056      3  0.074774
2.500000     0.004384      1       NaN
2.666667     0.006220      1       NaN
3.000000     0.003798     14  0.004863
3.333333     0.002325      1       NaN
3.666667     0.001635      1       NaN
4.000000     0.036200     16  0.077263
4.500000     0.003039      5  0.003386
4.666667     0.007014      2  0.004987
4.750000     0.000534      1       NaN
5.000000     0.013769     24  0.052596","                 Mean  Count       STD
smell value                           
1.0          0.000255      3  0.000424
2.0          0.065196      2  0.092201
3.0          0.003798     14  0.004863
4.0          0.038095     15  0.079588
5.0          0.017614     18  0.060657
8.0          0.007050      2  0.001174
9.0          0.003039      5  0.003386
10.0         0.002600      6  0.001326
11.0         0.001635      1       NaN
14.0         0.007014      2  0.004987
15.0         0.002259      2  0.002958
16.0         0.001670      1       NaN
19.0         0.000534      1       NaN",0.020231635165664785,-0.1244071034880805
2019-2-4-morning,2019-2-4-morning,84.61538461538461,84.61538461538461,"                 Mean  Count       STD
smell value                           
3.000000     0.015995     13  0.032358
3.333333     0.044082      1       NaN
3.500000     0.059529      3  0.049316
3.666667     0.076739      3  0.028855
3.750000     0.085029      1       NaN
4.000000     0.072232     28  0.084977
4.333333     0.052101      4  0.033408
4.500000     0.060819      8  0.063036
4.625000     0.057492      1       NaN
4.666667     0.019965      2  0.027292
4.750000     0.057568      3  0.039335
5.000000     0.038272     24  0.039278","                 Mean  Count       STD
smell value                           
3.0          0.015995     13  0.032358
4.0          0.081567     18  0.097471
5.0          0.028795     16  0.035933
7.0          0.059529      3  0.049316
8.0          0.046417      9  0.052151
9.0          0.060819      8  0.063036
10.0         0.071379      7  0.026700
11.0         0.076739      3  0.028855
12.0         0.136536      1       NaN
13.0         0.052101      4  0.033408
14.0         0.019965      2  0.027292
15.0         0.029089      3  0.048457
19.0         0.057568      3  0.039335
37.0         0.057492      1       NaN",0.03395794681386167,0.05996592846803202
2019-2-4-afternoon,2019-2-4-afternoon,84.4155844155844,84.4155844155844,"                 Mean  Count       STD
smell value                           
1.000000     0.005371      6  0.008904
2.000000     0.006287      2  0.008862
3.000000     0.005293     15  0.007551
3.333333     0.007115      1       NaN
3.500000     0.004220      2  0.003518
3.666667     0.006900      1       NaN
4.000000     0.018115     25  0.046864
4.333333     0.000777      1       NaN
4.500000     0.005769      3  0.005308
4.750000     0.000075      1       NaN
5.000000     0.013169     20  0.024086","                 Mean  Count       STD
smell value                           
1.0          0.006397      5  0.009551
2.0          0.006287      2  0.008862
3.0          0.005005     13  0.007577
4.0          0.022026     20  0.051878
5.0          0.012885     16  0.026056
6.0          0.000053      1       NaN
7.0          0.004220      2  0.003518
8.0          0.001340      5  0.002890
9.0          0.007896      4  0.006073
10.0         0.015311      4  0.015855
11.0         0.006900      1       NaN
12.0         0.005888      1       NaN
13.0         0.000777      1       NaN
15.0         0.003081      1       NaN
19.0         0.000075      1       NaN",0.0972640683962609,-0.06410968772375192
2019-2-5-morning,2019-2-5-morning,50.0,50.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      3  0.000000
2.0          0.021820      5  0.048017
3.0          0.002025      9  0.005404
4.0          0.008091      3  0.007516
5.0          0.000013      2  0.000018","                 Mean  Count       STD
smell value                           
1.0          0.000000      3  0.000000
2.0          0.027270      4  0.053629
3.0          0.002025      9  0.005404
4.0          0.006073      4  0.007345
5.0          0.000013      2  0.000018",-0.10379145752096174,-0.12746482640672893
2019-2-5-afternoon,2019-2-5-afternoon,85.18518518518519,85.18518518518519,"                 Mean  Count       STD
smell value                           
1.0          0.019315      7  0.026720
2.0          0.008518      3  0.006722
3.0          0.004473      9  0.002461
4.0          0.001051      3  0.001809
4.5          0.134340      1       NaN
5.0          0.003493      4  0.004894","                 Mean  Count       STD
smell value                           
1.0          0.010118      6  0.012091
2.0          0.025013      4  0.033444
3.0          0.004635      8  0.002579
4.0          0.001576      2  0.002211
5.0          0.003493      4  0.004894
6.0          0.003177      1       NaN
8.0          0.000000      1       NaN
9.0          0.134340      1       NaN",-0.004430016869273384,0.33705804526280464
2019-2-6-morning,2019-2-6-morning,97.67441860465115,97.67441860465115,"                 Mean  Count       STD
smell value                           
1.00         0.274531      3  0.470753
2.00         0.040212      1       NaN
2.50         0.018166      1       NaN
3.00         0.029370      9  0.027671
3.50         0.014519      3  0.004721
3.75         0.027295      1       NaN
4.00         0.064169     14  0.150339
4.40         0.018596      1       NaN
5.00         0.038796     10  0.027172","                 Mean  Count       STD
smell value                           
1.0          0.274531      3  0.470753
2.0          0.040212      1       NaN
3.0          0.029370      9  0.027671
4.0          0.071268     12  0.162186
5.0          0.036921     11  0.026517
7.0          0.014519      3  0.004721
8.0          0.021581      2  0.015721
15.0         0.027295      1       NaN
22.0         0.018596      1       NaN",-0.2566154056860929,-0.16668518571505472
2019-2-6-afternoon,2019-2-6-afternoon,97.91666666666666,97.91666666666666,"                 Mean  Count       STD
smell value                           
1.000000     0.231124      3  0.245915
2.000000     0.065505      3  0.029704
3.000000     0.067062     10  0.056572
3.500000     0.061031      4  0.027336
3.750000     0.028535      1       NaN
4.000000     0.035538     16  0.026711
4.500000     0.035781      1       NaN
4.666667     0.165267      2  0.183916
4.750000     0.034220      1       NaN
5.000000     0.087477      7  0.099115","                 Mean  Count       STD
smell value                           
1.0          0.231124      3  0.245915
2.0          0.065505      3  0.029704
3.0          0.067062     10  0.056572
4.0          0.036048     13  0.029307
5.0          0.119035      5  0.101869
7.0          0.061031      4  0.027336
8.0          0.022323      1       NaN
9.0          0.035781      1       NaN
10.0         0.008582      2  0.002288
12.0         0.028930      1       NaN
14.0         0.165267      2  0.183916
15.0         0.028535      1       NaN
19.0         0.034220      1       NaN
28.0         0.048734      1       NaN",-0.2561409290511712,-0.11108036575056275
2019-2-7-morning,2019-2-7-morning,91.48936170212765,91.48936170212765,"                 Mean  Count       STD
smell value                           
1.0          0.714582      1       NaN
2.5          0.090754      1       NaN
3.0          0.066802     12  0.066242
3.5          0.122796      3  0.118584
4.0          0.124277     18  0.348016
5.0          0.155595     12  0.235122","                 Mean  Count       STD
smell value                           
1.0          0.714582      1       NaN
3.0          0.057935     10  0.063637
4.0          0.153693     12  0.429135
5.0          0.150607     13  0.225829
6.0          0.111139      2  0.084275
7.0          0.122796      3  0.118584
8.0          0.065445      6  0.020369",-0.05914713283902387,-0.11849670035995705
2019-2-7-afternoon,2019-2-7-afternoon,97.26027397260275,97.26027397260275,"                 Mean  Count       STD
smell value                           
1.00         0.004255      4  0.007797
2.00         0.007974      3  0.007060
3.00         0.019070     25  0.015883
3.50         0.013969      4  0.003317
4.00         0.027915     22  0.062583
4.25         0.032981      1       NaN
5.00         0.011388     14  0.007310","                 Mean  Count       STD
smell value                           
1.0          0.005443      3  0.009094
2.0          0.007974      3  0.007060
3.0          0.018413     23  0.016847
4.0          0.031864     17  0.071098
5.0          0.011592     12  0.006742
6.0          0.022119      2  0.005598
7.0          0.014571      3  0.003786
8.0          0.015685      4  0.007617
9.0          0.009699      1       NaN
10.0         0.010165      2  0.013822
12.0         0.009707      1       NaN
14.0         0.012163      1       NaN
17.0         0.032981      1       NaN",0.05491268019225038,-0.010483827105715129
2019-2-8-morning,2019-2-8-morning,71.42857142857143,71.42857142857143,"                 Mean  Count       STD
smell value                           
1.0          0.000041      3  0.000023
2.0          0.000000      1       NaN
4.0          0.000000      1       NaN
5.0          0.009523      2  0.009322","                 Mean  Count       STD
smell value                           
1.0          0.000041      3  0.000023
2.0          0.000000      1       NaN
4.0          0.000000      1       NaN
5.0          0.009523      2  0.009322",0.6371047403619794,0.6371047403619794
2019-2-8-afternoon,2019-2-8-afternoon,60.0,60.0,"                 Mean  Count       STD
smell value                           
1.0          0.000007      5  0.000013
2.0          0.000021      1       NaN
3.0          0.019615      1       NaN
5.0          0.000320      3  0.000483","                 Mean  Count       STD
smell value                           
1.0          0.000007      5  0.000013
2.0          0.000021      1       NaN
3.0          0.019615      1       NaN
5.0          0.000320      3  0.000483",0.11874962551378668,0.11874962551378668
2019-2-9-morning,2019-2-9-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000539      1       NaN
4.0          0.013625      4  0.023507
5.0          0.051049      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000539      1       NaN
4.0          0.000362      2  0.000476
5.0          0.051049      1       NaN
8.0          0.005049      1       NaN
12.0         0.048727      1       NaN",0.49603807808400047,0.5898436937221593
2019-2-9-afternoon,2019-2-9-afternoon,90.9090909090909,90.9090909090909,"                 Mean  Count       STD
smell value                           
3.00         0.002772      3  0.004800
4.00         0.008386      2  0.010539
4.75         0.036145      1       NaN
5.00         0.019100      5  0.013784","                 Mean  Count       STD
smell value                           
3.0          0.002772      3  0.004800
4.0          0.000934      1       NaN
5.0          0.012200      3  0.013792
10.0         0.026097      1       NaN
12.0         0.015839      1       NaN
15.0         0.032802      1       NaN
19.0         0.036145      1       NaN",0.6017751275641283,0.8278352563472456
