,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-1-1-morning,2022-1-1-morning,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.002982      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002982      1  NaN
4.0          0.000000      1  NaN",-1.0,-1.0
2022-1-1-afternoon,2022-1-1-afternoon,90.9090909090909,90.9090909090909,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.024620      5  0.023746
4.0          0.012507      1       NaN
4.5          0.000431      1       NaN
5.0          0.013487      3  0.013437","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.024620      5  0.023746
4.0          0.012507      1       NaN
5.0          0.013487      3  0.013437
9.0          0.000431      1       NaN",-0.043895129537290585,-0.20938809438083233
2022-1-2-afternoon,2022-1-2-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
3.0          0.000000      2  0.0
5.0          0.023877      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      2  0.0
5.0          0.023877      1  NaN",1.0,1.0
2022-1-3-morning,2022-1-3-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-1-3-afternoon,2022-1-3-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.001289      2  0.001823","                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.001289      2  0.001823",0.5,0.5
2022-1-4-morning,2022-1-4-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-1-4-afternoon,2022-1-4-afternoon,87.5,87.5,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.009986      7  0.010875
4.0          0.014536      5  0.011842
5.0          0.023183      3  0.004242","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.009986      7  0.010875
4.0          0.014536      5  0.011842
5.0          0.023183      3  0.004242",0.5355847027186672,0.5355847027186672
2022-1-5-morning,2022-1-5-morning,75.0,75.0,"                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.014189      2  0.005194
5.0          0.011939      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.014189      2  0.005194
5.0          0.011939      1       NaN",0.6556368613151673,0.6556368613151673
2022-1-5-afternoon,2022-1-5-afternoon,25.0,25.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000000      2  0.0
5.0          0.023738      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000000      2  0.0
5.0          0.023738      1  NaN",0.5773502691896257,0.5773502691896257
2022-1-6-morning,2022-1-6-morning,50.0,50.0,"                Mean  Count  STD
smell value                     
4.0          0.00000      1  NaN
5.0          0.01388      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.00000      1  NaN
5.0          0.01388      1  NaN",1.0,1.0
2022-1-6-afternoon,2022-1-6-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-1-7-afternoon,2022-1-7-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0",,
2022-1-8-morning,2022-1-8-morning,57.14285714285714,57.14285714285714,"                 Mean  Count       STD
smell value                           
3.0          0.029211      2  0.041310
4.0          0.032096      3  0.033126
5.0          0.079201      2  0.112007","                 Mean  Count       STD
smell value                           
3.0          0.029211      2  0.041310
4.0          0.032096      3  0.033126
5.0          0.079201      2  0.112007",0.35541094226882514,0.35541094226882514
2022-1-8-afternoon,2022-1-8-afternoon,92.85714285714286,92.85714285714286,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.012104      5  0.010007
4.0          0.015796      4  0.014082
5.0          0.021048      4  0.015643","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.012104      5  0.010007
4.0          0.019400      3  0.014816
5.0          0.026781      3  0.013034
8.0          0.004983      1       NaN
10.0         0.003851      1       NaN",0.43686211700194133,-0.029991574207436256
2022-1-9-morning,2022-1-9-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.000002      1       NaN
5.0          0.010269      2  0.014504","                 Mean  Count       STD
smell value                           
4.0          0.000002      1       NaN
5.0          0.010269      2  0.014504",0.5004018582808383,0.5004018582808383
2022-1-9-afternoon,2022-1-9-afternoon,25.0,25.0,"                Mean  Count  STD
smell value                     
1.0          0.00022      1  NaN
3.0          0.00000      1  NaN
4.0          0.00000      1  NaN
5.0          0.00000      1  NaN","                Mean  Count  STD
smell value                     
1.0          0.00022      1  NaN
3.0          0.00000      1  NaN
4.0          0.00000      1  NaN
5.0          0.00000      1  NaN",-0.8783100656536799,-0.8783100656536799
2022-1-10-morning,2022-1-10-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-1-10-afternoon,2022-1-10-afternoon,20.0,20.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.000000      1  NaN
3.0          0.000000      2  0.0
5.0          0.042365      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.000000      1  NaN
3.0          0.000000      2  0.0
5.0          0.042365      1  NaN",0.82915619758885,0.82915619758885
2022-1-11-morning,2022-1-11-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.008344      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.008344      1  NaN",,
2022-1-11-afternoon,2022-1-11-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
8.0           0.0      1  NaN",,
2022-1-12-morning,2022-1-12-morning,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
3.0          0.010033      2  0.014189
4.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.010033      2  0.014189
4.0          0.000000      1       NaN",-0.5,-0.5
2022-1-12-afternoon,2022-1-12-afternoon,50.0,50.0,"                 Mean  Count       STD
smell value                           
1.0          0.000100      1       NaN
3.0          0.000004      3  0.000008
4.0          0.012859      1       NaN
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000100      1       NaN
3.0          0.000004      3  0.000008
4.0          0.012859      1       NaN
5.0          0.000000      1       NaN",0.3013851665078695,0.3013851665078695
2022-1-13-morning,2022-1-13-morning,81.81818181818183,81.81818181818183,"                 Mean  Count       STD
smell value                           
3.0          0.011164      5  0.016294
3.5          0.014924      1       NaN
4.0          0.032631     15  0.042404
5.0          0.008338      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.011164      5  0.016294
4.0          0.034793     14  0.043138
5.0          0.008338      1       NaN
7.0          0.014924      1       NaN
8.0          0.002358      1       NaN",0.15760274909994204,-0.0759243413223112
2022-1-13-afternoon,2022-1-13-afternoon,82.35294117647058,82.35294117647058,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.034281      6  0.041326
4.0          0.034391      6  0.030276
4.5          0.012820      1       NaN
5.0          0.012794      3  0.011216","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.034281      6  0.041326
4.0          0.034391      6  0.030276
5.0          0.019190      2  0.002469
9.0          0.012820      1       NaN
10.0         0.000000      1       NaN",-0.021784995873378503,-0.19382548587029544
2022-1-14-morning,2022-1-14-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0",,
2022-1-14-afternoon,2022-1-14-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.5           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
5.0           0.0      1  NaN
9.0           0.0      1  NaN",,
2022-1-15-afternoon,2022-1-15-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000033      1  NaN
4.0          0.002882      1  NaN
5.0          0.003328      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000033      1  NaN
4.0          0.002882      1  NaN
5.0          0.003328      1  NaN",0.9783875940961346,0.9783875940961346
2022-1-16-morning,2022-1-16-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000005      1  NaN
5.0          0.394946      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000005      1  NaN
5.0          0.394946      1  NaN",1.0,1.0
2022-1-16-afternoon,2022-1-16-afternoon,88.88888888888889,88.88888888888889,"                 Mean  Count      STD
smell value                          
2.0          0.003230      1      NaN
3.0          0.004883      6  0.00349
4.0          0.016287      1      NaN
5.0          0.012030      1      NaN","                 Mean  Count      STD
smell value                          
2.0          0.003230      1      NaN
3.0          0.004883      6  0.00349
4.0          0.016287      1      NaN
5.0          0.012030      1      NaN",0.6858900675627492,0.6858900675627492
2022-1-17-morning,2022-1-17-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.000000     0.001538      1  NaN
4.333333     0.007816      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001538      1  NaN
13.0         0.007816      1  NaN",1.0,1.0
2022-1-17-afternoon,2022-1-17-afternoon,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN
3.5           0.0      1  NaN
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN
4.0           0.0      2  0.0
7.0           0.0      1  NaN",,
2022-1-18-morning,2022-1-18-morning,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-1-18-afternoon,2022-1-18-afternoon,25.0,25.0,"                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.003837      2  0.005426
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.003837      2  0.005426
5.0          0.000000      1       NaN",0.0,0.0
2022-1-19-morning,2022-1-19-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.002094      1       NaN
4.0          0.009922      2  0.012881
5.0          0.105311      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.002094      1       NaN
4.0          0.009922      2  0.012881
5.0          0.105311      1       NaN",0.8478921719241846,0.8478921719241846
