,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2018-8-1-morning,2018-8-1-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.022475      1       NaN
2.0          0.023397      1       NaN
3.0          0.032255      5  0.013840
3.5          0.030408      1       NaN
4.0          0.028394     12  0.016820
5.0          0.026733      3  0.006314","                 Mean  Count       STD
smell value                           
1.0          0.022475      1       NaN
2.0          0.023397      1       NaN
3.0          0.028688      4  0.013061
4.0          0.027139     11  0.017041
5.0          0.029109      2  0.006772
7.0          0.030408      1       NaN
10.0         0.021982      1       NaN
12.0         0.044364      2  0.003053",0.01521813653521303,0.2888992372375801
2018-8-1-afternoon,2018-8-1-afternoon,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
2.0          0.000002      1       NaN
3.0          0.000077      1       NaN
3.5          0.000645      1       NaN
4.0          0.002995      4  0.003459
5.0          0.000071      2  0.000100","                 Mean  Count       STD
smell value                           
2.0          0.000002      1       NaN
3.0          0.000077      1       NaN
4.0          0.002995      4  0.003459
5.0          0.000071      2  0.000100
7.0          0.000645      1       NaN",0.09678949104653223,-0.029582835417218026
2018-8-2-morning,2018-8-2-morning,63.63636363636363,63.63636363636363,"                 Mean  Count       STD
smell value                           
1.0          0.003496      2  0.004945
2.0          0.008905      1       NaN
3.0          0.006243      2  0.008828
4.0          0.021056      4  0.030144
5.0          0.000055      2  0.000078","                 Mean  Count       STD
smell value                           
1.0          0.003496      2  0.004945
2.0          0.008905      1       NaN
3.0          0.006243      2  0.008828
4.0          0.028075      3  0.032671
5.0          0.000055      2  0.000078
8.0          0.000000      1       NaN",0.11386807033840839,-0.026526972858307858
2018-8-2-afternoon,2018-8-2-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.004142      2  0.003618
2.000000     0.002391      1       NaN
3.000000     0.003975     13  0.002510
3.333333     0.003174      1       NaN
4.000000     0.002878     12  0.002670
4.333333     0.003307      1       NaN
4.500000     0.004888      1       NaN
5.000000     0.002396      2  0.000630","                 Mean  Count       STD
smell value                           
1.0          0.001583      1       NaN
2.0          0.002391      1       NaN
3.0          0.004110     12  0.002572
4.0          0.003172     13  0.002767
5.0          0.002396      2  0.000630
6.0          0.002352      1       NaN
9.0          0.004888      1       NaN
10.0         0.003174      1       NaN
13.0         0.003307      1       NaN",-0.15086337960296822,-0.0005115541977104535
2018-8-3-morning,2018-8-3-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.010840      2  0.011760
3.0          0.030291     10  0.019649
4.0          0.061844      7  0.041220
5.0          0.054817      2  0.043381","                 Mean  Count       STD
smell value                           
1.0          0.010840      2  0.011760
3.0          0.030291     10  0.019649
4.0          0.061844      7  0.041220
5.0          0.054817      2  0.043381",0.47341053882480205,0.47341053882480205
2018-8-3-afternoon,2018-8-3-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.004508      2  0.001273
2.0          0.008335      1       NaN
3.0          0.006957      3  0.004778
4.0          0.008048      3  0.002519
5.0          0.008355      2  0.006511","                 Mean  Count       STD
smell value                           
1.0          0.003608      1       NaN
2.0          0.006872      2  0.002070
3.0          0.006957      3  0.004778
4.0          0.008048      3  0.002519
5.0          0.008355      2  0.006511",0.34207006069940715,0.3369222016074727
2018-8-4-morning,2018-8-4-morning,84.61538461538461,84.61538461538461,"                 Mean  Count       STD
smell value                           
1.0          0.002080      2  0.002941
3.0          0.259792      6  0.477447
4.0          0.041909      3  0.036023
5.0          0.027717      2  0.039198","                 Mean  Count       STD
smell value                           
1.0          0.002080      2  0.002941
3.0          0.259792      6  0.477447
4.0          0.029977      2  0.041727
5.0          0.027717      2  0.039198
8.0          0.065773      1       NaN",-0.03541374287907106,-0.062180778551904306
2018-8-4-afternoon,2018-8-4-afternoon,76.92307692307693,76.92307692307693,"                 Mean  Count       STD
smell value                           
1.0          0.000617      8  0.001172
3.0          0.005305      3  0.005607
4.0          0.000000      1       NaN
5.0          0.000022      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000617      8  0.001172
3.0          0.005305      3  0.005607
4.0          0.000000      1       NaN
5.0          0.000022      1       NaN",0.20046027514839843,0.20046027514839843
2018-8-5-morning,2018-8-5-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.000828      1       NaN
3.0          0.048273      4  0.066017
4.0          0.057484      2  0.037802","                 Mean  Count       STD
smell value                           
2.0          0.000828      1       NaN
3.0          0.049016      3  0.080833
4.0          0.057484      2  0.037802
6.0          0.046042      1       NaN",0.3195328578998893,0.18750878020030531
2018-8-5-afternoon,2018-8-5-afternoon,68.0,68.0,"                 Mean  Count       STD
smell value                           
1.0          0.013274      1       NaN
2.0          0.003710      2  0.005247
3.0          0.000987      8  0.001321
3.5          0.000139      1       NaN
4.0          0.000245     10  0.000421
5.0          0.000144      3  0.000174","                 Mean  Count       STD
smell value                           
1.0          0.013274      1       NaN
2.0          0.003710      2  0.005247
3.0          0.000987      8  0.001321
4.0          0.000245     10  0.000421
5.0          0.000144      3  0.000174
7.0          0.000139      1       NaN",-0.676695326671364,-0.5926486651870129
2018-8-6-morning,2018-8-6-morning,80.76923076923077,80.76923076923077,"                 Mean  Count       STD
smell value                           
1.0          0.085638      2  0.110671
2.0          0.497954      2  0.704210
3.0          0.075523      6  0.093507
3.5          0.236045      1       NaN
4.0          0.050076      9  0.070055
5.0          0.051444      6  0.044502","                 Mean  Count       STD
smell value                           
1.0          0.085638      2  0.110671
2.0          0.497954      2  0.704210
3.0          0.090628      5  0.096012
4.0          0.050076      9  0.070055
5.0          0.051444      6  0.044502
6.0          0.000000      1       NaN
7.0          0.236045      1       NaN",-0.296985563137134,-0.22165953025163856
2018-8-6-afternoon,2018-8-6-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
4.5          0.000000      1  NaN
5.0          0.048189      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.048189      1  NaN
9.0          0.000000      1  NaN",0.8660254037844387,-0.3273268353539886
2018-8-7-morning,2018-8-7-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.030885      3  0.040235
4.0          0.051623      2  0.004401","                 Mean  Count       STD
smell value                           
2.0          0.030885      3  0.040235
4.0          0.051623      2  0.004401",0.36982653859504194,0.36982653859504194
2018-8-7-afternoon,2018-8-7-afternoon,25.0,25.0,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
2.0          0.000000      1       NaN
4.0          0.045695      2  0.064623","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
2.0          0.000000      1  NaN
4.0          0.000000      1  NaN
8.0          0.091391      1  NaN",0.5555555555555556,0.9152492334988813
2018-8-8-morning,2018-8-8-morning,37.5,37.5,"                 Mean  Count       STD
smell value                           
1.0          0.000334      1       NaN
2.0          0.000000      1       NaN
3.0          0.000079      2  0.000112
4.0          0.000000      2  0.000000
5.0          0.000987      2  0.001396","                 Mean  Count       STD
smell value                           
1.0          0.000334      1       NaN
2.0          0.000000      1       NaN
3.0          0.000079      2  0.000112
4.0          0.000000      2  0.000000
5.0          0.000987      2  0.001396",0.34956633445953944,0.34956633445953944
2018-8-8-afternoon,2018-8-8-afternoon,37.5,37.5,"                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.015012      3  0.025621
4.0          0.000000      2  0.000000
5.0          0.000000      2  0.000000","                 Mean  Count       STD
smell value                           
2.0          0.000000      1       NaN
3.0          0.015012      3  0.025621
4.0          0.000000      2  0.000000
5.0          0.000000      2  0.000000",-0.24077155987080562,-0.24077155987080562
2018-8-9-morning,2018-8-9-morning,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
1.0          0.001537      3  0.001233
2.0          0.000050      1       NaN
3.0          0.000221      2  0.000313
4.0          0.010103      3  0.017498","                 Mean  Count       STD
smell value                           
1.0          0.001161      2  0.001480
2.0          0.001170      2  0.001583
3.0          0.000221      2  0.000313
4.0          0.010103      3  0.017498",0.34704221561260395,0.36090582411334265
2018-8-9-afternoon,2018-8-9-afternoon,62.5,62.5,"                 Mean  Count       STD
smell value                           
1.0          0.000010      3  0.000015
2.0          0.000000      1       NaN
3.0          0.024219      3  0.033705
3.5          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000010      3  0.000015
3.0          0.024219      3  0.033705
4.0          0.000000      1       NaN
7.0          0.000000      1       NaN",0.3599582434699247,0.028933594213341983
2018-8-10-morning,2018-8-10-morning,70.0,70.0,"                 Mean  Count       STD
smell value                           
1.0          0.020386      1       NaN
3.0          0.020861      6  0.028512
4.0          0.037266      3  0.060573","                 Mean  Count       STD
smell value                           
1.0          0.020386      1       NaN
3.0          0.020861      6  0.028512
4.0          0.037266      3  0.060573",0.15757679167966873,0.15757679167966873
2018-8-10-afternoon,2018-8-10-afternoon,84.0,84.0,"                 Mean  Count       STD
smell value                           
3.0          0.004042      5  0.005288
3.6          0.018711      1       NaN
4.0          0.001213     14  0.002217
4.5          0.005080      1       NaN
5.0          0.006055      4  0.003148","                 Mean  Count       STD
smell value                           
3.0          0.004420      4  0.006028
4.0          0.001148     13  0.002293
5.0          0.006055      4  0.003148
6.0          0.002530      1       NaN
8.0          0.002061      1       NaN
9.0          0.005080      1       NaN
18.0         0.018711      1       NaN",0.029967339919223332,0.6383209852293622
2018-8-11-morning,2018-8-11-morning,60.0,60.0,"                 Mean  Count       STD
smell value                           
1.0          0.009478      2  0.013404
3.0          0.014991      1       NaN
4.0          0.024379      2  0.034477","                 Mean  Count       STD
smell value                           
1.0          0.009478      2  0.013404
3.0          0.014991      1       NaN
4.0          0.024379      2  0.034477",0.362804565436717,0.362804565436717
2018-8-11-afternoon,2018-8-11-afternoon,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
1.0          0.001122      2  0.001525
2.0          0.000000      1       NaN
3.0          0.002069      1       NaN
4.0          0.089172      2  0.126108","                 Mean  Count       STD
smell value                           
1.0          0.001122      2  0.001525
2.0          0.000000      1       NaN
3.0          0.002069      1       NaN
4.0          0.000000      1       NaN
8.0          0.178344      1       NaN",0.5309815979315395,0.8959206435251806
2018-8-12-morning,2018-8-12-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.088967      2  0.004342
4.0          0.030319      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.088967      2  0.004342
4.0          0.030319      1       NaN",-0.9959151007271023,-0.9959151007271023
2018-8-12-afternoon,2018-8-12-afternoon,50.0,50.0,"                 Mean  Count      STD
smell value                          
1.0          0.000736      2  0.00104","                 Mean  Count      STD
smell value                          
1.0          0.000736      2  0.00104",,
2018-8-13-morning,2018-8-13-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.020493      3  0.011824
3.0          0.015741      1       NaN
4.0          0.216425      2  0.289839
5.0          0.013906      3  0.010451","                 Mean  Count       STD
smell value                           
1.0          0.020493      3  0.011824
3.0          0.015741      1       NaN
4.0          0.216425      2  0.289839
5.0          0.013906      3  0.010451",0.13993478881336,0.13993478881336
2018-8-13-afternoon,2018-8-13-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.005953      2  0.005925
2.0          0.023907      1       NaN
3.0          0.004793      5  0.004122
4.0          0.018190      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.010142      1       NaN
2.0          0.012835      2  0.015658
3.0          0.004793      5  0.004122
4.0          0.018190      1       NaN",0.0787104873446964,-0.031894700053651186
2018-8-14-morning,2018-8-14-morning,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
1.0          0.033108      1  NaN
3.0          0.000000      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.033108      1  NaN
3.0          0.000000      1  NaN
4.0          0.000000      1  NaN",-0.9449111825230679,-0.9449111825230679
2018-8-14-afternoon,2018-8-14-afternoon,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
1.0          0.001878      1  NaN
5.0          0.000000      2  0.0","                 Mean  Count  STD
smell value                      
1.0          0.001878      1  NaN
5.0          0.000000      2  0.0",-1.0,-1.0
2018-8-15-morning,2018-8-15-morning,81.81818181818183,81.81818181818183,"                 Mean  Count       STD
smell value                           
2.0          0.000986      2  0.001394
3.0          0.036229      5  0.062919
4.0          0.014996      3  0.013383
5.0          0.111650      1       NaN","                 Mean  Count       STD
smell value                           
2.0          0.000986      2  0.001394
3.0          0.036229      5  0.062919
4.0          0.014996      3  0.013383
5.0          0.111650      1       NaN",0.3808797737229848,0.3808797737229848
2018-8-15-afternoon,2018-8-15-afternoon,66.66666666666666,66.66666666666666,"                 Mean  Count      STD
smell value                          
3.0          0.000005      1      NaN
4.0          0.000022      2  0.00003","                 Mean  Count      STD
smell value                          
3.0          0.000005      1      NaN
4.0          0.000022      2  0.00003",0.4131099876591605,0.4131099876591605
2018-8-16-morning,2018-8-16-morning,81.25,81.25,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.102366      1       NaN
3.5          0.164437      2  0.026675
4.0          0.115850     11  0.123145
5.0          0.009447      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.102366      1       NaN
4.0          0.118121      9  0.135745
5.0          0.009447      1       NaN
7.0          0.164437      2  0.026675
8.0          0.105630      2  0.063067",0.1243996929224238,0.1800502653660428
2018-8-16-afternoon,2018-8-16-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.009347      4  0.015077
4.0          0.001196      4  0.001617
5.0          0.002435      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.009347      4  0.015077
4.0          0.001196      4  0.001617
5.0          0.002435      1       NaN",-0.34858738280496726,-0.34858738280496726
