,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2019-5-1-morning,2019-5-1-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     0.054601      4  0.075830
2.000000     0.068985      2  0.047706
3.000000     0.036509     13  0.022175
3.400000     0.040428      1       NaN
3.500000     0.014907      2  0.001973
3.666667     0.058842      1       NaN
4.000000     0.035516     16  0.037567
4.500000     0.039268      2  0.018580
5.000000     0.026043      5  0.011585","                 Mean  Count       STD
smell value                           
1.0          0.016896      3  0.009755
2.0          0.101896      3  0.066236
3.0          0.035603     11  0.023174
4.0          0.035516     16  0.037567
5.0          0.026024      4  0.013377
6.0          0.041494      2  0.021720
7.0          0.014907      2  0.001973
9.0          0.039268      2  0.018580
10.0         0.026118      1       NaN
11.0         0.058842      1       NaN
17.0         0.040428      1       NaN",-0.21755847843032072,-0.048524227279533684
2019-5-1-afternoon,2019-5-1-afternoon,59.25925925925925,59.25925925925925,"                 Mean  Count       STD
smell value                           
1.0          0.000530      4  0.000890
2.0          0.000000      3  0.000000
3.0          0.000085      7  0.000210
3.5          0.000093      1       NaN
4.0          0.000212      7  0.000403
5.0          0.000086      5  0.000168","                 Mean  Count       STD
smell value                           
1.0          0.000530      4  0.000890
2.0          0.000000      3  0.000000
3.0          0.000085      7  0.000210
4.0          0.000212      7  0.000403
5.0          0.000086      5  0.000168
7.0          0.000093      1       NaN",-0.21206593877109872,-0.2035332011909682
2019-5-2-morning,2019-5-2-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.023857      1       NaN
2.0          0.063455      1       NaN
2.5          0.062465      1       NaN
3.0          0.039768      7  0.038342
4.0          0.013450      1       NaN
5.0          0.095714      3  0.112459","                 Mean  Count       STD
smell value                           
1.0          0.023857      1       NaN
2.0          0.063455      1       NaN
3.0          0.039768      7  0.038342
4.0          0.013450      1       NaN
5.0          0.087402      4  0.093315",0.30298485391829433,0.3148676044797571
2019-5-2-afternoon,2019-5-2-afternoon,87.5,87.5,"                 Mean  Count       STD
smell value                           
1.0          0.001855      3  0.001428
3.0          0.000340      4  0.000530
3.5          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.001855      3  0.001428
3.0          0.000340      4  0.000530
7.0          0.000000      1       NaN",-0.7022775859093777,-0.5750130864523132
2019-5-3-morning,2019-5-3-morning,63.63636363636363,63.63636363636363,"                 Mean  Count       STD
smell value                           
1.0          0.001494      2  0.001879
3.0          0.000000      1       NaN
4.0          0.030294      6  0.047658
5.0          0.000000      2  0.000000","                 Mean  Count       STD
smell value                           
1.0          0.001494      2  0.001879
3.0          0.000000      1       NaN
4.0          0.030294      6  0.047658
5.0          0.000000      2  0.000000",0.14772971924052147,0.14772971924052147
2019-5-3-afternoon,2019-5-3-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.003660      3  0.006308
2.5          0.004990      1       NaN
3.0          0.000388      1       NaN
4.0          0.000210      2  0.000097
5.0          0.000799      2  0.000255","                 Mean  Count       STD
smell value                           
1.0          0.003660      3  0.006308
3.0          0.000388      1       NaN
4.0          0.000210      2  0.000097
5.0          0.002196      3  0.002426",-0.40313175923386985,-0.23609332325442942
2019-5-4-morning,2019-5-4-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.006959      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.006959      1  NaN",,
2019-5-4-afternoon,2019-5-4-afternoon,88.88888888888889,88.88888888888889,"                 Mean  Count       STD
smell value                           
1.0          0.030021      5  0.041834
2.0          0.004903      1       NaN
3.0          0.000000      1       NaN
4.0          0.001675      1       NaN
5.0          0.002607      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.030021      5  0.041834
2.0          0.004903      1       NaN
3.0          0.000000      1       NaN
4.0          0.001675      1       NaN
5.0          0.002607      1       NaN",-0.3859167704797921,-0.3859167704797921
2019-5-5-morning,2019-5-5-morning,0.0,0.0,,,,
2019-5-5-afternoon,2019-5-5-afternoon,85.71428571428571,85.71428571428571,"                 Mean  Count      STD
smell value                          
1.0          0.013926      1      NaN
2.0          0.011307      1      NaN
4.0          0.011179      4  0.02082
5.0          0.000985      1      NaN","                 Mean  Count      STD
smell value                          
1.0          0.013926      1      NaN
2.0          0.011307      1      NaN
4.0          0.011179      4  0.02082
5.0          0.000985      1      NaN",-0.1783295721075195,-0.1783295721075195
