,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-11-1-morning,2022-11-1-morning,20.0,20.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      3  0.0
3.5          0.000068      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      3  0.0
4.0          0.000000      1  NaN
7.0          0.000068      1  NaN",0.24999999999999997,0.9682458365518543
2022-11-1-afternoon,2022-11-1-afternoon,60.0,60.0,"                 Mean  Count       STD
smell value                           
3.0          0.019872      1       NaN
3.5          0.000000      1       NaN
4.0          0.060209      3  0.104137","                 Mean  Count       STD
smell value                           
3.0          0.019872      1       NaN
4.0          0.000086      2  0.000121
7.0          0.000000      1       NaN
8.0          0.180456      1       NaN",0.2852685875280374,0.6740420808284424
2022-11-2-morning,2022-11-2-morning,95.0,95.0,"                 Mean  Count       STD
smell value                           
1.0          0.181832      1       NaN
3.0          0.012168      4  0.013813
3.5          0.063578      1       NaN
4.0          0.026971      4  0.043980
5.0          0.018698     10  0.022328","                 Mean  Count       STD
smell value                           
1.0          0.181832      1       NaN
3.0          0.012168      4  0.013813
4.0          0.026971      4  0.043980
5.0          0.018698     10  0.022328
7.0          0.063578      1       NaN",-0.5518026404232208,-0.3688282785947244
2022-11-2-afternoon,2022-11-2-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.071468      1       NaN
2.0          0.028434      1       NaN
3.0          0.017660      3  0.005916
4.0          0.066096      5  0.050050
5.0          0.027512      7  0.014716","                 Mean  Count       STD
smell value                           
1.0          0.071468      1       NaN
2.0          0.028434      1       NaN
3.0          0.017660      3  0.005916
4.0          0.066096      5  0.050050
5.0          0.028238      6  0.015982
10.0         0.023159      1       NaN",-0.14105235484024659,-0.1702253085846682
2022-11-3-morning,2022-11-3-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.046377      3  0.026968
3.0          0.068368      6  0.087069
4.0          0.064364      3  0.036250
5.0          0.038732      9  0.037578","                 Mean  Count       STD
smell value                           
1.0          0.046377      3  0.026968
3.0          0.068368      6  0.087069
4.0          0.064364      3  0.036250
5.0          0.032861      8  0.035486
10.0         0.085704      1       NaN",-0.11036713352045055,0.0006989900916624777
2022-11-3-afternoon,2022-11-3-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.019341      2  0.009071
3.0          0.029320      8  0.015173
4.0          0.041222     14  0.022719
4.5          0.032935      2  0.025255
5.0          0.031771     10  0.023469","                 Mean  Count       STD
smell value                           
1.0          0.019341      2  0.009071
3.0          0.026440      7  0.013825
4.0          0.040116     12  0.022690
5.0          0.033484      9  0.024221
6.0          0.049483      1       NaN
8.0          0.047854      2  0.030722
9.0          0.032935      2  0.025255
10.0         0.016357      1       NaN",0.13775161544386416,0.10497619795082319
2022-11-4-morning,2022-11-4-morning,95.0,95.0,"                 Mean  Count       STD
smell value                           
2.000000     0.103279      1       NaN
3.000000     0.102025     11  0.110080
4.000000     0.105649     14  0.060842
4.666667     0.061871      1       NaN
5.000000     0.080710     13  0.063909","                 Mean  Count       STD
smell value                           
2.0          0.103279      1       NaN
3.0          0.102025     11  0.110080
4.0          0.108056     12  0.065664
5.0          0.090130     11  0.064192
8.0          0.101387      1       NaN
10.0         0.028904      2  0.038241
12.0         0.081032      1       NaN
14.0         0.061871      1       NaN",-0.11957466941878994,-0.18218311545313956
2022-11-4-afternoon,2022-11-4-afternoon,74.07407407407408,74.07407407407408,"                 Mean  Count       STD
smell value                           
1.0          0.000000      2  0.000000
3.0          0.006084      7  0.005691
4.0          0.009241      9  0.009769
5.0          0.004469      9  0.004452","                 Mean  Count       STD
smell value                           
1.0          0.000000      2  0.000000
3.0          0.006084      7  0.005691
4.0          0.009241      9  0.009769
5.0          0.004387      8  0.004752
10.0         0.005128      1       NaN",0.10648187337989917,0.057113541513865065
2022-11-5-morning,2022-11-5-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.060788      9  0.043077
4.0          0.050410      5  0.059001
5.0          0.025258      6  0.032762","                 Mean  Count       STD
smell value                           
3.0          0.060788      9  0.043077
4.0          0.050410      5  0.059001
5.0          0.025258      6  0.032762",-0.33692255884840683,-0.33692255884840683
2022-11-5-afternoon,2022-11-5-afternoon,85.0,85.0,"                 Mean  Count       STD
smell value                           
2.0          0.006834      1       NaN
3.0          0.004469      6  0.003091
4.0          0.009474      9  0.007912
5.0          0.001508      4  0.001756","                 Mean  Count       STD
smell value                           
2.0          0.006834      1       NaN
3.0          0.004469      6  0.003091
4.0          0.009617      8  0.008446
5.0          0.001508      4  0.001756
8.0          0.008334      1       NaN",-0.09440306236113705,-0.007379725933074459
