,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-4-16-11,2022-4-16-11,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-4-16-12,2022-4-16-12,0.0,0.0,,,,
2022-4-16-15,2022-4-16-15,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-4-16-16,2022-4-16-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.002105      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.002105      1  NaN",,
2022-4-16-23,2022-4-16-23,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-4-17-18,2022-4-17-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000061      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000061      1  NaN",,
2022-4-17-21,2022-4-17-21,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000078      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.000078      1  NaN",1.0,1.0
2022-4-18-10,2022-4-18-10,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-4-18-12,2022-4-18-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002201      1  NaN
4.0          0.008770      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002201      1  NaN
4.0          0.008770      1  NaN",1.0,1.0
2022-4-18-13,2022-4-18-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.003612      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.003612      1  NaN",,
2022-4-18-14,2022-4-18-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000291      2  0.000404","                 Mean  Count       STD
smell value                           
3.0          0.000291      2  0.000404",,
2022-4-18-18,2022-4-18-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000076      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000076      1  NaN",,
2022-4-18-19,2022-4-18-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001784      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001784      1  NaN",,
2022-4-18-23,2022-4-18-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000138      1  NaN
4.0          0.001072      1  NaN
5.0          0.001130      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000138      1  NaN
4.0          0.001072      1  NaN
5.0          0.001130      1  NaN",0.8905717903813904,0.8905717903813904
2022-4-19-1,2022-4-19-1,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-4-19-14,2022-4-19-14,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.004694      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.004694      1  NaN",1.0,1.0
2022-4-19-15,2022-4-19-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.002831      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.002831      1  NaN",,
2022-4-19-16,2022-4-19-16,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-4-19-17,2022-4-19-17,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-4-19-20,2022-4-19-20,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-4-20-2,2022-4-20-2,0.0,0.0,,,,
2022-4-20-3,2022-4-20-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000012      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000012      1  NaN",,
2022-4-20-12,2022-4-20-12,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-4-20-13,2022-4-20-13,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-4-20-14,2022-4-20-14,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.005832      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.005832      1  NaN",,
2022-4-20-16,2022-4-20-16,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000512      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000512      1  NaN",,
2022-4-20-17,2022-4-20-17,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.000196      1       NaN
4.0          0.001813      2  0.001956","                 Mean  Count       STD
smell value                           
3.0          0.000196      1       NaN
4.0          0.001813      2  0.001956",0.5594643724282271,0.5594643724282271
2022-4-20-21,2022-4-20-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000907      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000907      1  NaN",,
2022-4-20-22,2022-4-20-22,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.003453      3  0.004527
4.0          0.003122      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.003453      3  0.004527
4.0          0.003122      1       NaN",-0.0447493755605681,-0.0447493755605681
2022-4-20-23,2022-4-20-23,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001906      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001906      1  NaN",,
2022-4-21-0,2022-4-21-0,0.0,0.0,,,,
2022-4-21-2,2022-4-21-2,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-4-21-3,2022-4-21-3,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-4-21-6,2022-4-21-6,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001414      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001414      1  NaN",,
2022-4-21-10,2022-4-21-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001897      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001897      1  NaN",,
2022-4-21-13,2022-4-21-13,40.0,40.0,"                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
3.5          0.000000      1       NaN
4.0          0.000246      2  0.000348
5.0          0.000025      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000000      1       NaN
4.0          0.000246      2  0.000348
5.0          0.000025      1       NaN
7.0          0.000000      1       NaN",0.11902301698316681,-0.21613386472987642
2022-4-21-15,2022-4-21-15,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00168      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00168      1  NaN",,
2022-4-21-16,2022-4-21-16,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      2  0.0",,
2022-4-21-17,2022-4-21-17,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000677      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000677      1  NaN",1.0,1.0
2022-4-21-18,2022-4-21-18,80.0,80.0,"                 Mean  Count       STD
smell value                           
1.0          0.000268      1       NaN
3.0          0.000357      1       NaN
4.0          0.000009      2  0.000013
5.0          0.000160      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000268      1       NaN
3.0          0.000357      1       NaN
4.0          0.000009      2  0.000013
5.0          0.000160      1       NaN",-0.5507638458607647,-0.5507638458607647
2022-4-21-20,2022-4-21-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.002157      1  NaN
4.0          0.000052      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.002157      1  NaN
4.0          0.000052      1  NaN",-1.0,-1.0
2022-4-21-21,2022-4-21-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000339      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000339      1  NaN",,
2022-4-21-23,2022-4-21-23,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      3  0.0","             Mean  Count  STD
smell value                  
4.0           0.0      3  0.0",,
2022-4-22-1,2022-4-22-1,66.66666666666666,66.66666666666666,"                Mean  Count      STD
smell value                         
4.0          0.00434      2  0.00214
5.0          0.00000      1      NaN","                Mean  Count      STD
smell value                         
4.0          0.00434      2  0.00214
5.0          0.00000      1      NaN",-0.8559961862748501,-0.8559961862748501
2022-4-22-2,2022-4-22-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000414      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000414      1  NaN",,
2022-4-22-3,2022-4-22-3,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001411      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001411      1  NaN",,
2022-4-22-10,2022-4-22-10,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
8.0           0.0      1  NaN",,
2022-4-22-11,2022-4-22-11,57.14285714285714,57.14285714285714,"                 Mean  Count       STD
smell value                           
3.0          0.002170      4  0.002739
4.0          0.009619      3  0.011348","                 Mean  Count       STD
smell value                           
3.0          0.002170      4  0.002739
4.0          0.009619      3  0.011348",0.5035327764862302,0.5035327764862302
2022-4-22-12,2022-4-22-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.005801      1       NaN
3.0          0.005184      2  0.004492
5.0          0.002031      2  0.001860","                 Mean  Count       STD
smell value                           
2.0          0.005801      1       NaN
3.0          0.005184      2  0.004492
5.0          0.002031      2  0.001860",-0.5979448671073707,-0.5979448671073707
2022-4-22-13,2022-4-22-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.001612      1  NaN
5.0          0.005470      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001612      1  NaN
5.0          0.005470      1  NaN",1.0,1.0
2022-4-22-14,2022-4-22-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.001305      2  0.001307
5.0          0.004603      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.001305      2  0.001307
5.0          0.004603      1       NaN",0.8996880084240433,0.8996880084240433
2022-4-22-15,2022-4-22-15,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
1.0          0.000538      2  0.000468
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000538      2  0.000468
5.0          0.000000      1       NaN",-0.684414232714681,-0.684414232714681
2022-4-22-19,2022-4-22-19,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000753      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000753      1  NaN",,
2022-4-22-21,2022-4-22-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000083      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000083      1  NaN",,
2022-4-23-1,2022-4-23-1,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-4-23-4,2022-4-23-4,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.009773      1  NaN
4.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.009773      1  NaN
4.0          0.000000      1  NaN",-1.0,-1.0
2022-4-23-7,2022-4-23-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.005398      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.005398      1  NaN",,
2022-4-23-9,2022-4-23-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.001727      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.001727      1  NaN",,
2022-4-23-10,2022-4-23-10,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.001776      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001776      1  NaN
5.0          0.000000      1  NaN",-1.0,-1.0
2022-4-23-11,2022-4-23-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.009136      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.009136      1  NaN",,
2022-4-23-12,2022-4-23-12,75.0,75.0,"                 Mean  Count       STD
smell value                           
3.0          0.001469      2  0.002077
5.0          0.002319      2  0.003184","                 Mean  Count       STD
smell value                           
3.0          0.001469      2  0.002077
5.0          0.004570      1       NaN
10.0         0.000067      1       NaN",0.2181435394358618,-0.333426269258876
2022-4-23-13,2022-4-23-13,87.5,87.5,"                 Mean  Count       STD
smell value                           
3.0          0.002467      4  0.002869
4.0          0.001692      3  0.000307
5.0          0.002947      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.002467      4  0.002869
4.0          0.001692      3  0.000307
5.0          0.002947      1       NaN",-0.020971003762775147,-0.020971003762775147
2022-4-23-14,2022-4-23-14,100.0,100.0,"                 Mean  Count      STD
smell value                          
3.0          0.002584      1      NaN
4.0          0.020357      2  0.02558
5.0          0.000607      1      NaN","                 Mean  Count      STD
smell value                          
3.0          0.002584      1      NaN
4.0          0.020357      2  0.02558
5.0          0.000607      1      NaN",-0.04400741887331069,-0.04400741887331069
2022-4-23-15,2022-4-23-15,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.002591      2  0.001069
4.0          0.002877      1       NaN
5.0          0.007478      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.002591      2  0.001069
4.0          0.002877      1       NaN
5.0          0.007478      1       NaN",0.8684129545393405,0.8684129545393405
2022-4-23-16,2022-4-23-16,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.001301      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.001301      1  NaN
5.0          0.000000      1  NaN",-1.0,-1.0
2022-4-23-17,2022-4-23-17,0.0,0.0,,,,
2022-4-23-20,2022-4-23-20,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-4-23-23,2022-4-23-23,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-4-24-0,2022-4-24-0,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-4-24-1,2022-4-24-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000115      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000115      1  NaN",,
2022-4-24-2,2022-4-24-2,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
5.0          0.000285      3  0.000494","                 Mean  Count       STD
smell value                           
5.0          0.000285      3  0.000494",,
2022-4-24-3,2022-4-24-3,42.857142857142854,42.857142857142854,"                 Mean  Count       STD
smell value                           
3.0          0.004147      1       NaN
4.0          0.003375      2  0.004773
5.0          0.000002      4  0.000004","                 Mean  Count       STD
smell value                           
3.0          0.004147      1       NaN
4.0          0.003375      2  0.004773
5.0          0.000000      3  0.000000
15.0         0.000008      1       NaN",-0.675887756146096,-0.35779428554349335
2022-4-24-4,2022-4-24-4,33.33333333333333,33.33333333333333,"                 Mean  Count       STD
smell value                           
3.0          0.000144      3  0.000250
4.0          0.000854      5  0.001285
5.0          0.000000      1       NaN","                 Mean  Count       STD
smell value                           
3.0          0.000144      3  0.000250
4.0          0.000854      5  0.001285
5.0          0.000000      1       NaN",0.11493087707211304,0.11493087707211304
2022-4-24-5,2022-4-24-5,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-4-24-6,2022-4-24-6,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000008      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000008      1  NaN",,
2022-4-24-7,2022-4-24-7,75.0,75.0,"                 Mean  Count       STD
smell value                           
1.0          0.180206      1       NaN
3.0          0.008080      3  0.007015
5.0          0.010046      4  0.014611","                 Mean  Count       STD
smell value                           
1.0          0.180206      1       NaN
3.0          0.008080      3  0.007015
5.0          0.010046      4  0.014611",-0.7255282834779884,-0.7255282834779884
2022-4-24-8,2022-4-24-8,100.0,100.0,"                 Mean  Count       STD
smell value                           
5.0          0.021246      3  0.025514","                 Mean  Count       STD
smell value                           
5.0          0.021246      3  0.025514",,
2022-4-24-9,2022-4-24-9,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.078249      1       NaN
4.0          0.006537      2  0.001976
5.0          0.027984      3  0.006775","                 Mean  Count       STD
smell value                           
3.0          0.078249      1       NaN
4.0          0.006537      2  0.001976
5.0          0.030765      2  0.006738
20.0         0.022423      1       NaN",-0.4858072479223799,-0.17909667501977516
2022-4-24-10,2022-4-24-10,85.71428571428571,85.71428571428571,"                 Mean  Count       STD
smell value                           
4.0          0.003336      1       NaN
5.0          0.004443      6  0.004447","                 Mean  Count       STD
smell value                           
4.0          0.003336      1       NaN
5.0          0.004443      6  0.004447",0.10248352467105752,0.10248352467105752
2022-4-24-11,2022-4-24-11,95.45454545454545,95.45454545454545,"                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.019353      2  0.009256
3.5          0.008210      1       NaN
4.0          0.010216     11  0.012042
5.0          0.008871      7  0.011706","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.019353      2  0.009256
4.0          0.010216     11  0.012042
5.0          0.009796      6  0.012540
7.0          0.008210      1       NaN
15.0         0.003319      1       NaN",0.019116795512841876,-0.11593108043780921
2022-4-24-12,2022-4-24-12,90.32258064516128,90.32258064516128,"                 Mean  Count       STD
smell value                           
1.000000     0.000000      1       NaN
3.000000     0.004957      6  0.006338
4.000000     0.001398      9  0.001421
4.333333     0.003389      1       NaN
4.666667     0.003371      1       NaN
5.000000     0.002506     13  0.001992","                 Mean  Count       STD
smell value                           
1.0          0.000000      1       NaN
3.0          0.004451      5  0.006949
4.0          0.001462      8  0.001506
5.0          0.002794     11  0.002033
6.0          0.007487      1       NaN
8.0          0.000888      1       NaN
10.0         0.001353      1       NaN
13.0         0.003389      1       NaN
14.0         0.003371      1       NaN
20.0         0.000490      1       NaN",-0.07393760489457982,-0.06572648326703724
2022-4-24-13,2022-4-24-13,58.333333333333336,58.333333333333336,"                 Mean  Count       STD
smell value                           
3.0          0.000012      4  0.000016
4.0          0.000054      4  0.000103
5.0          0.000171      4  0.000148","                 Mean  Count       STD
smell value                           
3.0          0.000012      4  0.000016
4.0          0.000069      3  0.000120
5.0          0.000171      4  0.000148
8.0          0.000008      1       NaN",0.5767377867395771,0.18950571833768617
2022-4-24-14,2022-4-24-14,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0",,
2022-4-24-15,2022-4-24-15,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      2  0.0
4.0           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      2  0.0
4.0           0.0      1  NaN
5.0           0.0      2  0.0",,
2022-4-24-16,2022-4-24-16,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      1  NaN",,
2022-4-24-17,2022-4-24-17,0.0,0.0,"             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
2.0           0.0      1  NaN
5.0           0.0      1  NaN",,
