,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-6-1-3,2022-6-1-3,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      2  0.0",,
2022-6-1-6,2022-6-1-6,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
4.0           0.0      2  0.0",,
2022-6-1-9,2022-6-1-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000022      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000022      1  NaN",,
2022-6-1-10,2022-6-1-10,62.5,62.5,"                 Mean  Count       STD
smell value                           
3.0          0.003546      3  0.006141
4.0          0.002926      2  0.001130
5.0          0.003241      3  0.005424","                 Mean  Count       STD
smell value                           
3.0          0.003546      3  0.006141
4.0          0.002926      2  0.001130
5.0          0.000110      2  0.000156
10.0         0.009502      1       NaN",-0.03203153926334448,0.4209598132289053
2022-6-1-11,2022-6-1-11,71.42857142857143,71.42857142857143,"                 Mean  Count       STD
smell value                           
3.0          0.002590      2  0.003663
4.0          0.000082      3  0.000010
5.0          0.000063      2  0.000089","                 Mean  Count       STD
smell value                           
3.0          0.002590      2  0.003663
4.0          0.000082      3  0.000010
5.0          0.000063      2  0.000089",-0.5331826574994334,-0.5331826574994334
2022-6-1-12,2022-6-1-12,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-6-1-13,2022-6-1-13,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-6-1-14,2022-6-1-14,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-6-1-15,2022-6-1-15,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      3  0.0","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      3  0.0",,
2022-6-1-16,2022-6-1-16,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
4.0           0.0      1  NaN",,
2022-6-1-18,2022-6-1-18,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-6-1-21,2022-6-1-21,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN",,
2022-6-1-23,2022-6-1-23,50.0,50.0,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.003752      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.003752      1  NaN",1.0,1.0
2022-6-2-1,2022-6-2-1,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-6-2-9,2022-6-2-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000212      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000212      1  NaN",,
2022-6-2-11,2022-6-2-11,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-6-2-13,2022-6-2-13,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.001489      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.001489      1  NaN",1.0,1.0
2022-6-2-15,2022-6-2-15,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-6-2-23,2022-6-2-23,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-6-3-0,2022-6-3-0,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-6-3-5,2022-6-3-5,100.0,100.0,"                Mean  Count  STD
smell value                     
4.0          0.00788      1  NaN","                Mean  Count  STD
smell value                     
4.0          0.00788      1  NaN",,
2022-6-3-10,2022-6-3-10,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
5.0           0.0      2  0.0",,
2022-6-3-11,2022-6-3-11,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.01632      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.01632      1  NaN",,
2022-6-3-12,2022-6-3-12,0.0,0.0,"             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
1.0           0.0      1  NaN
3.0           0.0      2  0.0",,
2022-6-3-13,2022-6-3-13,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
4.0          0.000000      2  0.0
5.0          0.003644      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      2  0.0
5.0          0.003644      1  NaN",0.9999999999999998,0.9999999999999998
2022-6-3-15,2022-6-3-15,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
2022-6-3-16,2022-6-3-16,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
