,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-12-1-19,2022-12-1-19,0.0,0.0,"             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
5.0           0.0      1  NaN",,
2022-12-1-20,2022-12-1-20,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000401      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
5.0          0.000401      1  NaN",1.0,1.0
2022-12-1-21,2022-12-1-21,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-12-1-22,2022-12-1-22,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-12-1-23,2022-12-1-23,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN
4.0           0.0      1  NaN
5.0           0.0      1  NaN",,
2022-12-2-0,2022-12-2-0,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.000117      2  0.000061","                 Mean  Count       STD
smell value                           
4.0          0.000117      2  0.000061",,
2022-12-2-1,2022-12-2-1,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000059      1  NaN
5.0          0.005571      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000059      1  NaN
5.0          0.005571      1  NaN",1.0000000000000002,1.0000000000000002
2022-12-2-2,2022-12-2-2,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.014479      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.014479      1  NaN",,
2022-12-2-3,2022-12-2-3,25.0,25.0,"                 Mean  Count       STD
smell value                           
3.0          0.000013      2  0.000018
5.0          0.000000      2  0.000000","                 Mean  Count       STD
smell value                           
3.0          0.000013      2  0.000018
5.0          0.000000      2  0.000000",-0.5773502691896257,-0.5773502691896257
2022-12-2-4,2022-12-2-4,66.66666666666666,66.66666666666666,"                     Mean  Count       STD
smell value                               
4.0          8.780000e-07      2  0.000001
5.0          5.815000e-06      1       NaN","                     Mean  Count       STD
smell value                               
4.0          8.780000e-07      2  0.000001
5.0          5.815000e-06      1       NaN",0.9556884410194593,0.9556884410194593
2022-12-2-5,2022-12-2-5,50.0,50.0,"                 Mean  Count       STD
smell value                           
4.0          0.000153      1       NaN
5.0          0.000001      3  0.000002","                 Mean  Count       STD
smell value                           
4.0          0.000153      1       NaN
5.0          0.000001      3  0.000002",-0.9998083107535531,-0.9998083107535531
2022-12-2-6,2022-12-2-6,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      2  0.0","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN
5.0           0.0      2  0.0",,
2022-12-2-7,2022-12-2-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000044      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000044      1  NaN",,
2022-12-2-8,2022-12-2-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.015306      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.015306      1  NaN",,
2022-12-2-9,2022-12-2-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.006087      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.006087      1  NaN",,
2022-12-2-10,2022-12-2-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.006799      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.006799      1  NaN",,
2022-12-2-11,2022-12-2-11,87.5,87.5,"                 Mean  Count       STD
smell value                           
3.5          0.009993      1       NaN
4.0          0.004083      3  0.003537
5.0          0.003948      4  0.001503","                 Mean  Count       STD
smell value                           
4.0          0.004083      3  0.003537
5.0          0.003948      4  0.001503
7.0          0.009993      1       NaN",-0.44595683362722743,0.5992648245479185
2022-12-2-12,2022-12-2-12,87.5,87.5,"                 Mean  Count       STD
smell value                           
3.0          0.001718      1       NaN
4.0          0.005514      1       NaN
5.0          0.002407      6  0.002611","                 Mean  Count       STD
smell value                           
3.0          0.001718      1       NaN
4.0          0.005514      1       NaN
5.0          0.002407      6  0.002611",-0.06329098318827632,-0.06329098318827632
2022-12-2-13,2022-12-2-13,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.001565      2  0.002214
5.0          0.001166      7  0.001565","                 Mean  Count       STD
smell value                           
3.0          0.001565      2  0.002214
5.0          0.001484      5  0.001778
10.0         0.000371      2  0.000525",-0.11176381444928216,-0.30787202380446954
2022-12-2-14,2022-12-2-14,80.0,80.0,"                 Mean  Count       STD
smell value                           
2.0          0.001816      1       NaN
4.0          0.000761      1       NaN
5.0          0.003379      3  0.003006","                 Mean  Count       STD
smell value                           
2.0          0.001816      1       NaN
4.0          0.000761      1       NaN
5.0          0.003379      3  0.003006",0.31109317355036714,0.31109317355036714
2022-12-2-15,2022-12-2-15,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.002892      1       NaN
4.0          0.002472      2  0.001308","                 Mean  Count       STD
smell value                           
3.0          0.002892      1       NaN
4.0          0.002472      2  0.001308",-0.2538900550744372,-0.2538900550744372
2022-12-2-16,2022-12-2-16,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.0          0.000039      1  NaN
4.0          0.004861      1  NaN
5.0          0.000000      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000039      1  NaN
4.0          0.004861      1  NaN
5.0          0.000000      1  NaN",-0.006958571146538456,-0.006958571146538456
