,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2022-2-1-0,2022-2-1-0,50.0,50.0,"                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.006782      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000000      1  NaN
4.0          0.006782      1  NaN",1.0,1.0
2022-2-1-4,2022-2-1-4,100.0,100.0,"                 Mean  Count       STD
smell value                           
5.0          0.000865      2  0.000046","                 Mean  Count       STD
smell value                           
5.0          0.000865      2  0.000046",,
2022-2-1-8,2022-2-1-8,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.005206      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.005206      1  NaN",,
2022-2-1-9,2022-2-1-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000007      1  NaN
4.5          0.005118      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000007      1  NaN
9.0          0.005118      1  NaN",1.0,1.0
2022-2-1-10,2022-2-1-10,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2022-2-1-11,2022-2-1-11,66.66666666666666,66.66666666666666,"                 Mean  Count       STD
smell value                           
3.0          0.004332      1       NaN
4.0          0.000215      3  0.000360
5.0          0.002992      2  0.004231","                 Mean  Count       STD
smell value                           
3.0          0.004332      1       NaN
4.0          0.000215      3  0.000360
5.0          0.002992      2  0.004231",-0.01765242982522352,-0.01765242982522352
2022-2-1-12,2022-2-1-12,41.66666666666667,41.66666666666667,"                 Mean  Count       STD
smell value                           
3.0          0.000000      2  0.000000
4.0          0.002574      3  0.002260
5.0          0.001987      7  0.003606","                 Mean  Count       STD
smell value                           
3.0          0.000000      2  0.000000
4.0          0.002574      3  0.002260
5.0          0.001987      7  0.003606",0.18920684375312768,0.18920684375312768
2022-2-1-13,2022-2-1-13,71.42857142857143,71.42857142857143,"                 Mean  Count       STD
smell value                           
3.0          0.002112      1       NaN
3.5          0.003407      1       NaN
4.0          0.002143      4  0.004281
4.5          0.000000      1       NaN
5.0          0.007261      7  0.009349","                 Mean  Count       STD
smell value                           
3.0          0.002112      1       NaN
4.0          0.002143      4  0.004281
5.0          0.007261      7  0.009349
7.0          0.003407      1       NaN
9.0          0.000000      1       NaN",0.30180271575996165,-0.043288552793531776
2022-2-1-14,2022-2-1-14,20.0,20.0,"                Mean  Count       STD
smell value                          
3.0          0.00000      1       NaN
4.0          0.00000      2  0.000000
5.0          0.00387      2  0.005473","                Mean  Count       STD
smell value                          
3.0          0.00000      1       NaN
4.0          0.00000      2  0.000000
5.0          0.00387      2  0.005473",0.5345224838248489,0.5345224838248489
2022-2-1-15,2022-2-1-15,42.857142857142854,42.857142857142854,"                 Mean  Count       STD
smell value                           
3.0          0.017577      1       NaN
4.0          0.000000      1       NaN
5.0          0.002623      5  0.005391","                 Mean  Count       STD
smell value                           
3.0          0.017577      1       NaN
4.0          0.000000      1       NaN
5.0          0.002623      5  0.005391",-0.6331561241227059,-0.6331561241227059
