,date,percentage_agreement_avg,percentage_agreement_sum,impact_stats_avg,impact_stats_sum,corr_avg,corr_sum
2019-8-1-1,2019-8-1-1,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2019-8-1-4,2019-8-1-4,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.006548      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.006548      1  NaN",,
2019-8-1-7,2019-8-1-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.012154      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.012154      1  NaN",,
2019-8-1-9,2019-8-1-9,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2019-8-1-10,2019-8-1-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.014959      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.014959      1  NaN",,
2019-8-1-11,2019-8-1-11,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.246457      2  0.085509","                 Mean  Count       STD
smell value                           
4.0          0.246457      2  0.085509",,
2019-8-1-12,2019-8-1-12,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.012104      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.012104      1  NaN",,
2019-8-1-13,2019-8-1-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.014323      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.014323      1  NaN",,
2019-8-1-16,2019-8-1-16,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.001823      2  0.002265","                 Mean  Count       STD
smell value                           
4.0          0.001823      2  0.002265",,
2019-8-1-18,2019-8-1-18,100.0,100.0,"                Mean  Count  STD
smell value                     
2.0          0.00019      1  NaN","                Mean  Count  STD
smell value                     
2.0          0.00019      1  NaN",,
2019-8-1-19,2019-8-1-19,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.002116      3  0.003374","                 Mean  Count       STD
smell value                           
3.0          0.002116      3  0.003374",,
2019-8-1-21,2019-8-1-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001194      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001194      1  NaN",,
2019-8-2-0,2019-8-2-0,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000187      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000187      1  NaN",,
2019-8-2-7,2019-8-2-7,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.039946      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.039946      1  NaN",,
2019-8-2-9,2019-8-2-9,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.003387      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.003387      1  NaN",,
2019-8-2-11,2019-8-2-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.011223      1  NaN
3.0          0.000626      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.011223      1  NaN
3.0          0.000626      1  NaN",-1.0,-1.0
2019-8-2-12,2019-8-2-12,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.031149      5  0.050872","                 Mean  Count       STD
smell value                           
4.0          0.031149      5  0.050872",,
2019-8-2-13,2019-8-2-13,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.017603      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.017603      1  NaN",,
2019-8-2-14,2019-8-2-14,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          0.000058      2  0.000044
5.0          0.007482      1       NaN","                 Mean  Count       STD
smell value                           
4.0          0.000058      2  0.000044
5.0          0.007482      1       NaN",0.999973677914203,0.999973677914203
2019-8-2-15,2019-8-2-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000053      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000053      1  NaN",,
2019-8-2-16,2019-8-2-16,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          0.002984      2  0.002344","                 Mean  Count       STD
smell value                           
3.0          0.002984      2  0.002344",,
2019-8-2-18,2019-8-2-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000374      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000374      1  NaN",,
2019-8-2-20,2019-8-2-20,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.000511      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.000511      1  NaN",,
2019-8-2-21,2019-8-2-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.001789      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.001789      1  NaN",,
2019-8-2-22,2019-8-2-22,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.001027      1  NaN
5.0          0.003382      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.001027      1  NaN
5.0          0.003382      1  NaN",1.0,1.0
2019-8-3-0,2019-8-3-0,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          0.000249      1       NaN
3.0          0.002116      2  0.002543","                 Mean  Count       STD
smell value                           
2.0          0.000249      1       NaN
3.0          0.002116      2  0.002543",0.5142631405888431,0.5142631405888431
2019-8-3-2,2019-8-3-2,50.0,50.0,"                 Mean  Count       STD
smell value                           
3.0          0.000299      2  0.000423","                 Mean  Count       STD
smell value                           
3.0          0.000299      2  0.000423",,
2019-8-3-3,2019-8-3-3,33.33333333333333,33.33333333333333,"                 Mean  Count  STD
smell value                      
3.0          0.004478      1  NaN
4.0          0.000000      2  0.0","                 Mean  Count  STD
smell value                      
3.0          0.004478      1  NaN
4.0          0.000000      2  0.0",-1.0,-1.0
2019-8-3-5,2019-8-3-5,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2019-8-3-10,2019-8-3-10,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          0.000378      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000378      1  NaN",,
2019-8-3-11,2019-8-3-11,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.099813      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.099813      1  NaN",,
2019-8-3-12,2019-8-3-12,83.33333333333334,83.33333333333334,"                 Mean  Count       STD
smell value                           
1.0          0.008396      1       NaN
2.0          0.000162      1       NaN
3.0          0.000000      1       NaN
4.0          0.000443      1       NaN
5.0          0.024482      2  0.034501","                 Mean  Count       STD
smell value                           
1.0          0.008396      1       NaN
2.0          0.000162      1       NaN
3.0          0.000000      1       NaN
4.0          0.000443      1       NaN
5.0          0.024482      2  0.034501",0.39014850498077874,0.39014850498077874
2019-8-3-13,2019-8-3-13,66.66666666666666,66.66666666666666,"                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.005008      1  NaN
5.0          0.017913      1  NaN","                 Mean  Count  STD
smell value                      
3.0          0.000000      1  NaN
4.0          0.005008      1  NaN
5.0          0.017913      1  NaN",0.9691004823209798,0.9691004823209798
2019-8-3-14,2019-8-3-14,100.0,100.0,"                 Mean  Count      STD
smell value                          
3.0          0.017023      1      NaN
5.0          0.012185      3  0.01226","                 Mean  Count      STD
smell value                          
3.0          0.017023      1      NaN
5.0          0.012185      3  0.01226",-0.23488189418601138,-0.23488189418601138
2019-8-3-15,2019-8-3-15,100.0,100.0,"                 Mean  Count  STD
smell value                      
5.0          0.001315      1  NaN","                 Mean  Count  STD
smell value                      
5.0          0.001315      1  NaN",,
2019-8-3-18,2019-8-3-18,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.000574      1  NaN
5.0          0.000030      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000574      1  NaN
5.0          0.000030      1  NaN",-1.0,-1.0
2019-8-3-21,2019-8-3-21,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          0.000281      1  NaN","                 Mean  Count  STD
smell value                      
2.0          0.000281      1  NaN",,
2019-8-4-2,2019-8-4-2,100.0,100.0,"                Mean  Count  STD
smell value                     
3.0          0.00503      1  NaN","                Mean  Count  STD
smell value                     
3.0          0.00503      1  NaN",,
2019-8-4-3,2019-8-4-3,0.0,0.0,"             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
4.0           0.0      1  NaN",,
2019-8-4-4,2019-8-4-4,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          0.007851      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.007851      1  NaN",,
2019-8-4-10,2019-8-4-10,50.0,50.0,"                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.000425      1  NaN","                 Mean  Count  STD
smell value                      
4.0          0.000000      1  NaN
5.0          0.000425      1  NaN",1.0,1.0
2019-8-4-11,2019-8-4-11,0.0,0.0,"             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN","             Mean  Count  STD
smell value                  
3.0           0.0      1  NaN",,
